barrels08,charge120,charge240,city08,city08U,cityE,comb08,comb08U,combE,drive,engId,eng_dscr,fuelCost08,fuelType,fuelType1,ghgScore,highway08,highway08U,highwayE,hlv,hpv,id,lv2,lv4,make,model,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UHighway,VClass,year,youSaveSpend,baseModel,tCharger,sCharger,atvType,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr
0.0839999999999999,0.0,10.9,104,103.88,32.4286,97,97.3321,34.6143,Rear-Wheel Drive,174,,800,Electricity,Electricity,10,90,90.37,37.2857,0,0,43605,0,24,Ford,Mustang Mach-E RWD Extended,0,101,300,318.61,0.0,277.13,0.0,Automatic (A1),148.4,129.1,Small Station Wagons,2021,5250,Mustang Mach-E,,,EV,216 kW AC PMSM,FMX,,0.0,
0.072,0.0,7.0,127,126.84,26.5728,114,114.1088,29.5376,Front-Wheel Drive,1,Top Speed approx. 68 MPH,650,Electricity,Electricity,10,102,101.64,33.1612,0,0,43640,0,8,Kandi,K27,0,101,59,64.3,0.0,51.6,0.0,Automatic (A1),181.2,145.2,Compact Cars,2021,6000,K27,,,EV,20 kW AC Induction,SCA,,0.0,
0.072,0.0,7.0,124,124.39,27.0962,113,113.1242,29.7947,Rear-Wheel Drive,101,,650,Electricity,Electricity,10,102,101.85,33.0928,0,0,43662,0,15,BMW,i3s,0,84,153,166.5,0.0,136.4,0.0,Automatic (A1),177.7,145.5,Subcompact Cars,2021,6000,i3,,,EV,135 kW AC Induction,BMX,,0.0,
0.0696,0.0,10.0,127,127.19,26.4997,118,117.6,28.6629,Front-Wheel Drive,103,,650,Electricity,Electricity,10,108,107.66,31.3069,0,0,43663,0,17,Chevrolet,Bolt EV,0,94,259,277.7,0.0,235.1,0.0,Automatic (variable gear ratios),181.7,153.8,Small Station Wagons,2021,6000,Bolt EV,,,EV,150 kW ACPM,GMX,,0.0,
0.072,0.0,8.0,123,122.92,27.4203,111,110.7755,30.4264,Front-Wheel Drive,902,,700,Electricity,Electricity,10,99,98.84,34.1006,24,92,43664,0,0,Nissan,Leaf (40 kW-hr battery pack),0,0,149,163.2,0.0,131.3,0.0,Automatic (A1),175.6,141.2,Midsize Cars,2021,5750,Leaf,,,EV,110 kW DCPM,NSX,,0.0,
0.0744,0.0,11.0,118,117.95,28.5757,108,107.6674,31.3048,Front-Wheel Drive,903,,700,Electricity,Electricity,10,97,97.3,34.6403,24,92,43665,0,0,Nissan,Leaf (62 kW-hr battery pack),0,0,226,245.0,0.0,202.2,0.0,Automatic (A1),168.5,139.0,Midsize Cars,2021,5750,Leaf,,,EV,160 kW DCPM,NSX,,0.0,
0.0768,0.0,11.0,114,114.45,29.4495,104,104.4048,32.283,Front-Wheel Drive,904,,750,Electricity,Electricity,10,94,94.29,35.7461,24,92,43666,0,0,Nissan,Leaf SV/SL (62 kW-hr battery pack),0,0,215,233.7,0.0,192.5,0.0,Automatic (A1),163.5,134.7,Midsize Cars,2021,5500,Leaf,,,EV,160 kW DCPM,NSX,,0.0,
0.0791999999999999,0.0,11.4,108,107.8,31.2857,101,101.0884,33.3429,Rear-Wheel Drive,257,,750,Electricity,Electricity,10,94,93.94,35.8571,0,0,43683,0,24,Ford,Mustang Mach-E RWD California Route 1,0,101,305,323.5,0.0,281.8,0.0,Automatic (A1),154.0,134.2,Small Station Wagons,2021,5500,Mustang Mach-E,,,EV,216 kW ACPM,FMX,,0.0,
0.1008,0.0,9.5,79,78.75,42.8,79,79.4048,42.4471,All-Wheel Drive,721,,950,Electricity,Electricity,10,80,80.22,42.0157,0,0,43684,0,16,Porsche,Taycan 4S Perf Battery,0,108,199,197.7,0.0,201.4,0.0,Automatic (A2),112.5,114.6,Large Cars,2021,4500,Taycan,,,EV,194 and 280 kW ACPM,PRX,,0.0,
0.1032,0.0,10.5,75,74.76,45.0843,77,77.4982,43.4913,All-Wheel Drive,722,,1000,Electricity,Electricity,10,81,81.13,41.5444,0,0,43685,0,16,Porsche,Taycan 4S Perf Battery Plus,0,108,227,219.0,0.0,237.7,0.0,Automatic (A2),106.8,115.9,Large Cars,2021,4250,Taycan,,,EV,210 and 250 kW ACPM,PRX,,0.0,
0.0648,0.0,9.0,132,132.0,25.0,120,120.0,27.0,Front-Wheel Drive,26,,600,Electricity,Electricity,10,108,108.0,31.0,0,0,43747,0,0,Hyundai,Kona Electric,0,0,258,0.0,0.0,0.0,0.0,Automatic (A1),195.5,155.5,Small Sport Utility Vehicle 2WD,2021,6250,Kona,,,EV,150 kW AC PMSM,HYX,,0.0,
0.0984,0.0,9.5,76,76.0,43.0,79,79.0,41.0,Rear-Wheel Drive,701,,900,Electricity,Electricity,10,84,84.0,39.0,0,0,43802,0,12,Porsche,Taycan Perf Battery,0,88,200,191.0377,0.0,210.6604,0.0,Automatic (A2),112.8,124.4,Compact Cars,2021,4750,Taycan,,,EV,240 kW ACPM,PRX,,0.0,
0.108,0.0,10.5,71,71.33,47.2522,75,74.991,44.9454,Rear-Wheel Drive,702,,1000,Electricity,Electricity,10,80,80.01,42.126,0,0,43803,0,12,Porsche,Taycan Perf Battery Plus,0,89,225,213.7,0.0,239.8,0.0,Automatic (A2),101.9,114.3,Compact Cars,2021,4250,Taycan,,,EV,280 kW ACPM,PRX,,0.0,
0.072,0.0,7.0,124,124.39,27.0962,113,113.1242,29.7947,Rear-Wheel Drive,100,,650,Electricity,Electricity,10,102,101.85,33.0928,0,0,43819,0,15,BMW,i3,0,84,153,166.5,0.0,136.4,0.0,Automatic (A1),177.7,145.5,Subcompact Cars,2021,6000,i3,,,EV,125 kW AC Induction,BMX,,0.0,
0.072,0.0,9.5,123,123.06,27.3891,112,112.3234,30.0071,Front-Wheel Drive,36,,700,Electricity,Electricity,10,102,101.5,33.2069,0,0,43820,0,22,Kia,Niro Electric,0,97,239,259.0,0.0,213.6,0.0,Automatic (A1),175.8,145.0,Small Station Wagons,2021,5750,Niro,,,EV,150 kW AC PMSM,KMX,,0.0,
0.0576,0.0,7.8,150,150.1958,22.4407,142,141.9512,23.7441,Rear-Wheel Drive,31,,550,Electricity,Electricity,10,133,133.0263,25.3371,0,0,43821,0,15,Tesla,Model 3 Standard Range Plus RWD,0,97,263,277.5,0.0,234.7,0.0,Automatic (A1),201.2,178.2,Midsize Cars,2021,6500,Model 3,,,EV,198 kW AC 3-Phase,TSL,standard charger,6.5,with 72A high power charger connector option
0.06,0.0,5.8,145,144.62,23.3059,133,132.768,25.3864,Front-Wheel Drive,54,,550,Electricity,Electricity,10,121,120.68,27.9292,0,0,43879,0,23,Hyundai,Ioniq Electric,0,96,170,183.8,0.0,153.3,0.0,Automatic (A1),206.6,172.4,Midsize Cars,2021,6500,Ioniq,,,EV,100 kW AC PMSM,HYX,,0.0,
0.0624,0.0,8.0,140,139.8564,24.0997,129,129.4967,26.0277,Rear-Wheel Drive,41,,600,Electricity,Electricity,10,119,118.746,28.3841,0,0,43880,0,0,Tesla,Model Y Standard Range RWD,0,0,244,261.5,0.0,222.1,0.0,Automatic (A1),190.8,162.0,Small Sport Utility Vehicle 2WD,2021,6250,Model Y,,,EV,209 kW AC 3-Phase,TSL,standard charger,4.4,with 72A high power charger connector option
0.1056,0.0,13.0,80,79.8,42.2368,76,76.0705,44.3076,4-Wheel Drive,591,,1000,Electricity,Electricity,10,72,71.96,46.8385,0,0,43889,0,0,Jaguar,I-Pace EV400,0,0,234,244.8,0.0,221.0,0.0,Automatic (A1),113.9926,102.8212,Small Sport Utility Vehicle 4WD,2021,4250,I-Pace,,,EV,147 and 147 kW AC 3-Phase,JLX,,0.0,
0.108,0.0,10.5,71,71.0,46.0,73,73.0,45.0,All-Wheel Drive,732,,1000,Electricity,Electricity,10,75,75.0,43.0,0,0,43910,0,16,Porsche,Taycan Turbo,0,108,212,206.7,0.0,218.4,0.0,Automatic (A2),105.3,111.2,Large Cars,2021,4250,Taycan,,,EV,TBD ACPM,PRX,,0.0,
0.1152,0.0,10.5,69,69.3,48.6364,70,70.0767,48.0973,All-Wheel Drive,742,,1100,Electricity,Electricity,10,71,71.05,47.4384,0,0,43911,0,16,Porsche,Taycan Turbo S,0,108,201,198.8,0.0,203.9,0.0,Automatic (A2),99.0,101.5,Large Cars,2021,3750,Taycan,,,EV,TBD ACPM,PRX,,0.0,
0.0744,0.0,4.0,119,118.72,28.3903,110,109.7383,30.714,Front-Wheel Drive,92,,700,Electricity,Electricity,10,100,100.45,33.554,9,80,43953,0,0,MINI,Cooper SE Hardtop 2 door,0,0,114,122.4,0.0,103.6,0.0,Automatic (A1),169.6,143.5,Subcompact Cars,2022,5750,Cooper,,,EV,135 kW DCPM,BMX,,0.0,
0.0696,0.0,7.5,125,124.74,27.0202,115,114.631,29.4031,Front-Wheel Drive,54,,650,Electricity,Electricity,10,104,104.3,32.3154,0,0,43954,0,16,Chevrolet,Bolt EUV,0,97,247,266.6,0.0,222.9,0.0,Automatic (variable gear ratios),178.2,149.0,Small Station Wagons,2022,6000,Bolt EUV,,,EV,150 kW ACPM,GMX,,0.0,
0.0672,0.0,7.5,131,130.62,25.8039,120,119.91,28.1083,Front-Wheel Drive,45,,650,Electricity,Electricity,10,109,108.99,30.9249,0,0,43955,0,17,Chevrolet,Bolt EV,0,94,259,279.8,0.0,233.4,0.0,Automatic (variable gear ratios),186.6,155.7,Small Station Wagons,2022,6000,Bolt EV,,,EV,150 kW ACPM,GMX,,0.0,
0.0672,0.0,15.0,124,124.0887,27.162,120,119.6064,28.1799,All-Wheel Drive,58,,650,Electricity,Electricity,10,115,114.5492,29.424,26,94,44051,0,0,Tesla,Model S Long Range,0,0,405,420.0,0.0,387.7,0.0,Automatic (A1),163.9,151.3,Large Cars,2021,6000,Model S,,,EV,179 and 186 kW AC 3-Phase,TSL,standard charger,8.3,with 72A high power charger connector option
0.0815999999999999,0.0,7.5,107,107.0,31.0645,99,99.0,34.0,Rear-Wheel Drive,502,,750,Electricity,Electricity,10,91,91.0,36.4773,0,0,44052,0,0,Volkswagen,ID.4 Pro,0,0,260,278.5,0.0,237.1,0.0,Automatic (A1),155.0,132.0,Small Sport Utility Vehicle 2WD,2021,5500,ID.4,,,EV,150 kW AC 3-Phase,VGA,,0.0,
0.0791999999999999,0.0,15.0,102,102.4737,32.8914,101,100.7771,33.4451,All-Wheel Drive,59,,750,Electricity,Electricity,10,99,98.7782,34.1219,26,94,44069,0,0,Tesla,Model S Plaid (21inch wheels),0,0,348,353.7,0.0,341.0,0.0,Automatic (A1),133.1,128.3,Large Cars,2021,5500,Model S,,,EV,250 and 250 kW AC 3-Phase,TSL,standard charger,8.0,with 72A high power charger connector option
0.0672,0.0,9.5,132,132.0,26.0,120,120.0,28.0,Front-Wheel Drive,22,,650,Electricity,Electricity,10,108,108.0,30.9646,0,0,44444,0,0,Hyundai,Kona Electric,0,0,258,0.0,0.0,0.0,0.0,Automatic (A1),195.5,155.5,Small Sport Utility Vehicle 2WD,2022,6000,Kona,,,EV,150 kW AC PMSM,HYX,,0.0,
0.072,0.0,9.5,123,123.06,27.3891,112,112.3234,30.0071,Front-Wheel Drive,22,,700,Electricity,Electricity,10,102,101.5,33.2069,0,0,44445,0,22,Kia,Niro Electric,0,97,239,259.0,0.0,213.6,0.0,Automatic (A1),175.8,145.0,Small Station Wagons,2022,5750,Niro,,,EV,150 kW AC PMSM,KMX,,0.0,
0.072,0.0,8.0,123,122.92,27.4203,111,110.7755,30.4264,Front-Wheel Drive,902,,700,Electricity,Electricity,10,99,98.84,34.1006,24,92,44446,0,0,Nissan,Leaf (40 kW-hr battery pack),0,0,149,0.0,0.0,0.0,0.0,Automatic (A1),175.6,141.2,Midsize Cars,2022,5750,Leaf,,,EV,110 kW DCPM,NSX,,0.0,
0.0744,0.0,11.0,118,117.95,28.5757,108,107.6674,31.3048,Front-Wheel Drive,903,,700,Electricity,Electricity,10,97,97.3,34.6403,24,92,44447,0,0,Nissan,Leaf (62 kW-hr battery pack),0,0,226,0.0,0.0,0.0,0.0,Automatic (A1),168.5,139.0,Midsize Cars,2022,5750,Leaf,,,EV,160 kW DCPM,NSX,,0.0,
0.0768,0.0,11.0,114,114.45,29.4495,104,104.4048,32.283,Front-Wheel Drive,904,,750,Electricity,Electricity,10,94,94.29,35.7461,24,92,44448,0,0,Nissan,Leaf SV/SL (62 kW-hr battery pack),0,0,215,0.0,0.0,0.0,0.0,Automatic (A1),163.5,134.7,Midsize Cars,2022,5500,Leaf,,,EV,160 kW DCPM,NSX,,0.0,
0.0911999999999999,0.0,8.0,94,93.672,35.9819,89,89.1424,37.8103,All-Wheel Drive,234,,850,Electricity,Electricity,10,84,84.168,40.0449,26,89,44449,0,0,Polestar,2 Dual Motor,0,0,249,0.0,0.0,0.0,0.0,Automatic (A1),130.1,116.9,Midsize Cars,2022,5000,2,,,EV,150 and 150kW AC PMSM,VVX,,0.0,
0.0936,0.0,8.0,92,91.9344,36.662,85,85.4607,39.4392,All-Wheel Drive,203,,900,Electricity,Electricity,10,79,78.6884,42.8335,0,0,44450,0,25,Volvo,XC40 Recharge twin,0,98,223,0.0,0.0,0.0,0.0,Automatic (A1),128.4,109.9,Small Sport Utility Vehicle 4WD,2022,4750,XC40,,,EV,150 and 150 kW AC PMSM,VVX,,0.0,
0.1176,0.0,13.0,73,73.01,46.1649,69,69.3316,48.6142,Part-time 4-Wheel Drive,2,,1100,Electricity,Electricity,10,65,65.31,51.6077,0,0,44461,0,0,Rivian,R1S,0,0,316,331.4,0.0,296.4,0.0,Automatic (A1),104.3,93.3,Standard Sport Utility Vehicle 4WD,2022,3750,R1S,,,EV,"162, 162, 163, 163kW AC 3-Phase",RIV,,0.0,
0.1152,0.0,13.0,74,74.2682,45.3828,70,70.1079,48.0759,Part-time 4-Wheel Drive,1,,1100,Electricity,Electricity,10,66,65.6156,51.3674,0,0,44462,0,0,Rivian,R1T,0,0,314,331.8,0.0,292.9,0.0,Automatic (A1),103.0,91.0,Standard Pickup Trucks 4WD,2022,3750,R1T,,,EV,"162, 162, 163, 163kW AC 3-Phase",RIV,,0.0,
0.0696,0.0,13.0,117,116.5189,28.9266,116,115.5647,29.1655,All-Wheel Drive,1,,650,Electricity,Electricity,10,114,114.4195,29.4574,0,0,44491,0,32,Lucid,Air Dream P AWD w/19 inch wheels,0,99,471,474.8,0.0,466.2,0.0,Automatic (A1),155.3835,152.5693,Large Cars,2022,6000,Air,,,EV,370 and 459kW ACPM,LMU,,0.0,
0.072,0.0,13.0,110,110.1456,30.6004,111,110.6155,30.4704,All-Wheel Drive,2,,700,Electricity,Electricity,10,111,111.1953,30.3115,0,0,44492,0,32,Lucid,Air Dream P AWD w/21 inch wheels,0,99,451,448.6,0.0,453.2,0.0,Automatic (A1),146.8627,148.3495,Large Cars,2022,5750,Air,,,EV,370 and 459kW ACPM,LMU,,0.0,
0.0648,0.0,13.0,126,125.5165,26.853,125,125.449,26.8675,All-Wheel Drive,3,,600,Electricity,Electricity,10,125,125.3666,26.8852,0,0,44493,0,32,Lucid,Air Dream R AWD w/19 inch wheels,0,99,520,520.8,0.0,520.0,0.0,Automatic (A1),167.38,167.14,Large Cars,2022,6250,Air,,,EV,198 and 498kW ACPM,LMU,,0.0,
0.0696,0.0,13.0,115,114.7944,29.3612,116,115.564,29.1656,All-Wheel Drive,4,,650,Electricity,Electricity,10,117,116.5189,28.9266,0,0,44494,0,32,Lucid,Air Dream R AWD w/21 inch wheels,0,99,481,478.2,0.0,485.3,0.0,Automatic (A1),153.1133,155.3925,Large Cars,2022,6000,Air,,,EV,198 and 498kW ACPM,LMU,,0.0,
0.0624,0.0,13.0,130,130.1653,25.894,131,131.1017,25.709,All-Wheel Drive,5,,600,Electricity,Electricity,10,132,132.2647,25.483,0,0,44495,0,32,Lucid,Air G Touring AWD w/19 inch wheels,0,99,516,512.1,0.0,520.5,0.0,Automatic (A1),173.56,176.36,Large Cars,2022,6250,Air,,,EV,178 and 433kW ACPM,LMU,,0.0,
0.0672,0.0,13.0,121,120.5678,27.9552,121,121.2714,27.793,All-Wheel Drive,6,,650,Electricity,Electricity,10,122,122.1424,27.5948,0,0,44496,0,32,Lucid,Air G Touring AWD w/21 inch wheels,0,99,469,466.2,0.0,472.2,0.0,Automatic (A1),160.8,162.9,Large Cars,2022,6000,Air,,,EV,178 and 433kW ACPM,LMU,,0.0,
0.1056,0.0,10.5,76,76.09,44.2962,76,76.4346,44.0965,All-Wheel Drive,752,,1000,Electricity,Electricity,10,77,76.86,43.8525,0,0,44721,0,24,Porsche,Taycan 4 Cross Turismo,0,90,215,0.0,0.0,0.0,0.0,Automatic (A2),108.7,109.8,Midsize Cars,2021,4250,Taycan,,,EV,175 and 320 kW ACPM,PRX,,0.0,
0.108,0.0,10.5,75,75.0,44.5833,75,75.0,45.0,All-Wheel Drive,762,,1000,Electricity,Electricity,10,75,75.0,45.0,0,0,44722,0,24,Porsche,Taycan 4S Cross Turismo,0,91,215,0.0,0.0,0.0,0.0,Automatic (A2),108.0,108.6,Midsize Cars,2021,4250,Taycan,,,EV,175 and 320 kW ACPM,PRX,,0.0,
0.1104,0.0,10.5,74,73.5,45.8571,73,73.2152,46.0355,All-Wheel Drive,782,,1050,Electricity,Electricity,10,73,72.87,46.2536,0,0,44723,0,24,Porsche,Taycan Turbo S Cross Turismo,0,93,202,0.0,0.0,0.0,0.0,Automatic (A2),105.0,104.1,Midsize Cars,2021,4000,Taycan,,,EV,190 and 335 kW ACPM,PRX,,0.0,
0.1128,0.0,10.5,72,71.96,46.8385,72,71.8969,46.8796,All-Wheel Drive,772,,1050,Electricity,Electricity,10,72,71.82,46.9298,0,0,44724,0,24,Porsche,Taycan Turbo Cross Turismo,0,92,204,0.0,0.0,0.0,0.0,Automatic (A2),102.8,102.6,Midsize Cars,2021,4000,Taycan,,,EV,175 and 355 kW ACPM,PRX,,0.0,
0.0839999999999999,0.0,7.5,102,102.48,32.8893,97,96.5435,34.9117,All-Wheel Drive,308,,800,Electricity,Electricity,10,90,90.16,37.3835,0,0,44725,0,0,Volkswagen,ID.4 AWD Pro,0,0,249,0.0,0.0,0.0,0.0,Automatic (A1),146.4,128.8,Small Sport Utility Vehicle 4WD,2021,5250,ID.4,,,EV,80 and 150 kW AC 3-Phase,VGA,,0.0,
0.0863999999999999,0.0,7.5,98,97.58,34.5409,93,92.9122,36.2762,All-Wheel Drive,306,,800,Electricity,Electricity,10,88,87.78,38.3971,0,0,44726,0,0,Volkswagen,ID.4 AWD Pro S,0,0,240,0.0,0.0,0.0,0.0,Automatic (A1),139.4,125.4,Small Sport Utility Vehicle 4WD,2021,5250,ID.4,,,EV,80 and 150 kW AC 3-Phase,VGA,,0.0,
0.0984,0.0,10.0,81,80.7116,41.7598,82,81.6915,41.2589,All-Wheel Drive,352,,950,Electricity,Electricity,10,83,82.9219,40.6467,0,0,44776,0,11,Audi,e-tron GT,0,101,238,0.0,0.0,0.0,0.0,Automatic (A2),113.2,116.3,Midsize Cars,2022,4500,e-tron GT,,,EV,175 kW Asynchron 3-Phase,VGA,,0.0,
0.1104,0.0,10.0,72,72.3957,46.5566,73,73.4439,45.8922,All-Wheel Drive,354,,1050,Electricity,Electricity,10,75,74.7669,45.0801,0,0,44777,0,0,Audi,e-tron S (20in wheels),0,0,208,0.0,0.0,0.0,0.0,Automatic (A1),97.7,100.9,Standard Sport Utility Vehicle 4WD,2022,4000,e-tron S,,,EV,138 kW Asynchron 3-Phase,VGA,,0.0,
0.1272,0.0,10.0,62,62.244,54.1498,63,63.2251,53.3095,All-Wheel Drive,356,,1200,Electricity,Electricity,10,64,64.467,52.2826,0,0,44778,0,0,Audi,e-tron S (21/22 inch wheels),0,0,181,0.0,0.0,0.0,0.0,Automatic (A1),84.0,87.0,Standard Sport Utility Vehicle 4WD,2022,3250,e-tron S,,,EV,138 kW Asynchron 3-Phase,VGA,,0.0,
0.108,0.0,10.0,73,73.1367,46.0849,75,75.0414,44.9152,All-Wheel Drive,355,,1000,Electricity,Electricity,10,78,77.5086,43.4855,0,0,44779,0,0,Audi,e-tron S Sportback (20 inch wheels),0,0,212,0.0,0.0,0.0,0.0,Automatic (A1),98.7,104.6,Standard Sport Utility Vehicle 4WD,2022,4250,e-tron S,,,EV,138 kW Asynchron 3-Phase,VGA,,0.0,
0.1248,0.0,10.0,64,63.5778,53.0138,65,64.7193,52.0787,All-Wheel Drive,357,,1150,Electricity,Electricity,10,66,66.1713,50.936,0,0,44780,0,0,Audi,e-tron S Sportback (21/22 inch wheels),0,0,185,0.0,0.0,0.0,0.0,Automatic (A1),85.8,89.3,Standard Sport Utility Vehicle 4WD,2022,3500,e-tron S,,,EV,157 kW Asynchron 3-Phase,VGA,,0.0,
0.0863999999999999,0.0,9.0,100,99.82,33.7658,95,94.5914,35.6322,All-Wheel Drive,358,,800,Electricity,Electricity,10,89,88.9,37.9134,0,0,44781,0,0,Audi,Q4 e-tron quattro,0,0,241,0.0,0.0,0.0,0.0,Automatic (A1),142.6,127.0,Standard Sport Utility Vehicle 4WD,2022,5250,Q4 e-tron,,,EV,80 and 150 kW Asynchron 3-Phase,VGA,,0.0,
0.0863999999999999,0.0,9.0,100,99.82,33.7658,95,94.5914,35.6322,All-Wheel Drive,359,,800,Electricity,Electricity,10,89,88.9,37.9134,0,0,44782,0,0,Audi,Q4 e-tron Sportback quattro,0,0,241,0.0,0.0,0.0,0.0,Automatic (A1),142.6,127.0,Standard Sport Utility Vehicle 4WD,2022,5250,Q4 e-tron,,,EV,80 and 150 kW Asynchron 3-Phase,VGA,,0.0,
0.1008,0.0,10.0,79,79.4187,42.4396,81,80.5505,41.8433,All-Wheel Drive,353,,950,Electricity,Electricity,10,82,81.9783,41.1145,0,0,44783,0,11,Audi,RS e-tron GT,0,101,232,0.0,0.0,0.0,0.0,Automatic (A2),111.7,115.3,Midsize Cars,2022,4500,RS e-tron GT,,,EV,335 kW Asynchron 3-Phase,VGA,,0.0,
0.0887999999999999,0.0,5.3,98,98.07,34.3683,92,91.7128,36.7506,Front-Wheel Drive,801,,850,Electricity,Electricity,10,85,84.98,39.6623,21,90,44784,0,0,Mazda,MX-30,0,0,100,105.9,0.0,91.8,0.0,Automatic (A1),140.1,121.4,Midsize Cars,2022,5000,MX-30,,,EV,81 kW AC PMSM,TKX,,0.0,
0.0839999999999999,0.0,12.5,97,97.0,35.0,97,97.0,35.0,Rear-Wheel Drive,901,,800,Electricity,Electricity,10,97,97.0,35.0,0,0,44785,0,35,Mercedes-Benz,EQS 450 Plus,0,103,350,0.0,0.0,0.0,0.0,Automatic (A1),138.0,138.1,Large Cars,2022,5250,EQS,,,EV,245 kW ACPM 6-Phase,MBX,,0.0,
0.1008,0.0,9.5,79,78.75,42.8,79,79.4048,42.4471,All-Wheel Drive,720,,950,Electricity,Electricity,10,80,80.22,42.0157,0,0,44787,0,12,Porsche,Taycan 4S Perf Battery,0,89,199,0.0,0.0,0.0,0.0,Automatic (A2),112.5,114.6,Compact Cars,2022,4500,Taycan,,,EV,150 and 270 kW ACPM,PRX,,0.0,
0.1032,0.0,10.5,75,74.76,45.0843,77,77.4982,43.4913,All-Wheel Drive,721,,1000,Electricity,Electricity,10,81,81.13,41.5444,0,0,44788,0,12,Porsche,Taycan 4S Perf Battery Plus,0,89,227,0.0,0.0,0.0,0.0,Automatic (A2),106.8,115.9,Compact Cars,2022,4250,Taycan,,,EV,175 and 320 kW ACPM,PRX,,0.0,
0.1008,0.0,9.5,76,76.0,44.0,79,79.0,42.0,Rear-Wheel Drive,701,,950,Electricity,Electricity,10,84,84.0,40.0,0,0,44789,0,12,Porsche,Taycan Perf Battery,0,90,200,0.0,0.0,0.0,0.0,Automatic (A2),112.8,124.4,Compact Cars,2022,4500,Taycan,,,EV,240 kW ACPM,PRX,,0.0,
0.108,0.0,10.5,71,71.33,47.2522,75,74.991,44.9454,Rear-Wheel Drive,702,,1000,Electricity,Electricity,10,80,80.01,42.126,0,0,44790,0,12,Porsche,Taycan Perf Battery Plus,0,90,225,0.0,0.0,0.0,0.0,Automatic (A2),101.9,114.3,Compact Cars,2022,4250,Taycan,,,EV,280 kW ACPM,PRX,,0.0,
0.1104,0.0,10.5,71,71.0,45.7265,73,73.0,46.0,All-Wheel Drive,740,,1050,Electricity,Electricity,10,75,75.0,43.3004,0,0,44791,0,11,Porsche,Taycan Turbo,0,89,212,0.0,0.0,0.0,0.0,Automatic (A2),105.3,111.2,Compact Cars,2022,4000,Taycan,,,EV,170 and 335 kW ACPM,PRX,,0.0,
0.1152,0.0,10.5,69,69.3,48.6364,70,70.0767,48.0973,All-Wheel Drive,750,,1100,Electricity,Electricity,10,71,71.05,47.4384,0,0,44792,0,11,Porsche,Taycan Turbo S,0,89,201,0.0,0.0,0.0,0.0,Automatic (A2),99.0,101.5,Compact Cars,2022,3750,Taycan,,,EV,190 and 335 kW ACPM,PRX,,0.0,
0.1056,0.0,10.5,76,76.09,44.2962,76,76.4346,44.0965,All-Wheel Drive,705,,1000,Electricity,Electricity,10,77,76.86,43.8525,24,90,44793,0,0,Porsche,Taycan 4 Cross Turismo,0,0,215,0.0,0.0,0.0,0.0,Automatic (A2),108.7,109.8,Midsize Cars,2022,4250,Taycan,,,EV,175 and 320 kW ACPM,PRX,,0.0,
0.108,0.0,10.5,75,75.0,44.5833,75,75.0,45.0,All-Wheel Drive,725,,1000,Electricity,Electricity,10,75,75.0,45.0,24,91,44794,0,0,Porsche,Taycan 4S Cross Turismo,0,0,215,0.0,0.0,0.0,0.0,Automatic (A2),108.0,108.6,Midsize Cars,2022,4250,Taycan,,,EV,175 and 320 kW ACPM,PRX,,0.0,
0.1128,0.0,10.5,72,71.96,46.8385,72,71.8969,46.8796,All-Wheel Drive,745,,1050,Electricity,Electricity,10,72,71.82,46.9298,24,92,44795,0,0,Porsche,Taycan Turbo Cross Turismo,0,0,204,0.0,0.0,0.0,0.0,Automatic (A2),102.8,102.6,Midsize Cars,2022,4000,Taycan,,,EV,175 and 355 kW ACPM,PRX,,0.0,
0.1104,0.0,10.5,74,73.5,45.8571,73,73.2152,46.0355,All-Wheel Drive,755,,1050,Electricity,Electricity,10,73,72.87,46.2536,24,93,44796,0,0,Porsche,Taycan Turbo S Cross Turismo,0,0,202,0.0,0.0,0.0,0.0,Automatic (A2),105.0,104.1,Midsize Cars,2022,4000,Taycan,,,EV,190 and 335 kW ACPM,PRX,,0.0,
0.096,0.0,10.3,90,90.02,37.4417,84,83.8771,40.1838,All-Wheel Drive,274,,900,Electricity,Electricity,10,77,77.42,43.5353,0,0,44797,0,24,Ford,Mustang Mach-E GT,0,101,270,288.1,0.0,247.9,0.0,Automatic (A1),128.6,110.6,Small Station Wagons,2021,4750,Mustang Mach-E,,,EV,179 and 179 kW AC PMSM,FMX,,0.0,
0.0984,0.0,10.1,88,88.06,38.275,82,81.8314,41.1883,All-Wheel Drive,294,,950,Electricity,Electricity,10,75,75.32,44.7491,0,0,44798,0,24,Ford,Mustang Mach-E GT Performance,0,101,260,278.2,0.0,237.8,0.0,Automatic (A1),125.8,107.6,Small Station Wagons,2021,4500,Mustang Mach-E,,,EV,179 and 179 kW AC PMSM,FMX,,0.0,
0.1032,0.0,10.0,78,77.774,43.3371,78,77.6405,43.4116,All-Wheel Drive,350,,1000,Electricity,Electricity,10,77,77.478,43.5027,0,0,44920,0,0,Audi,e-tron quattro,0,0,222,0.0,0.0,0.0,0.0,Automatic (A1),105.1,104.7,Standard Sport Utility Vehicle 4WD,2022,4250,e-tron,,,EV,141 and 172 kW Asynchron 3-Phase,VGA,,0.0,
