Owner Postcode,Vehicle Make,Vehicle Body Type Desc,Count of Vehicle ROIDs
4161,SUZUKI,SEDAN,1
4161,NOT LISTED,TRAILER,1
4161,TRAILERS 2000,TRAILER,1
4163,FORD,VAN VEHICLE,1
4163,HOLDEN,UTILITY,1
4163,NISSAN,SEDAN,1
4163,TOWPAX,TRAILER,1
4163,TOYOTA,SEDAN,1
4163,CONCEPT,CARAVAN,1
4165,FORD,SEDAN,1
4165,JAYCO,CARAVAN,1
4165,HOLDEN,UTILITY,1
4165,MODERN,TRAILER,1
4165,SUBARU,STATION WAGON,1
4165,TOYOTA,SEDAN,1
4165,KESSNER,TRAILER,1
4165,NOT LISTED,TRAILER,2
4169,MG,TOURER,1
4169,TOYOTA,SEDAN,2
4169,TOYOTA,UTILITY,1
4169,HYUNDAI,SEDAN,1
4169,EZI LAUNCH,TRAILER,1
4169,NOT LISTED,TRAILER,1
4170,FORD,STATION WAGON,1
4170,ISUZU,UTILITY,4
4170,ISUZU,STATION WAGON,1
4170,MAZDA,SEDAN,2
4170,MAZDA,STATION WAGON,1
4170,NISSAN,UTILITY,1
4170,SUBARU,STATION WAGON,1
4170,SUZUKI,SOLO,1
4170,TOYOTA,UTILITY,5
4170,TOYOTA,FORK-LIFT,3
4170,TOYOTA,VAN VEHICLE,3
4170,HYUNDAI,VAN VEHICLE,1
4170,KOMATSU,FORK-LIFT,1
4170,RENAULT,VAN VEHICLE,1
4170,DAIHATSU,STATION WAGON,1
4170,HOLMWOOD,LEAD TRAILER,1
4170,HOLMWOOD,TANKER TRAILER,1
4170,MITSUBISHI,UTILITY,2
4170,MITSUBISHI,STATION WAGON,1
4170,MERCEDES BENZ,TRUCK,1
4171,FORD,SEDAN,1
4171,HONDA,STATION WAGON,1
4171,ISUZU,UTILITY,1
4171,HYSTER,FORK-LIFT,1
4171,MACKAY,BOAT TRAILER,1
4171,MODERN,TRAILER,1
4171,TOYOTA,SEDAN,1
4171,TOYOTA,UTILITY,2
4171,TOYOTA,VAN VEHICLE,1
4171,TOYOTA,STATION WAGON,3
4171,PREMIER,TRAILER,1
4171,ALFA ROMEO,SEDAN,1
4171,MITSUBISHI,UTILITY,1
4171,MITSUBISHI,STATION WAGON,1
4171,NOT LISTED,TRAILER,1
4171,NOT LISTED,FORK-LIFT,3
4171,VOLKSWAGEN,SEDAN,1
4171,VOLKSWAGEN,STATION WAGON,2
4172,FORD,UTILITY,1
4172,HOLDEN,STATION WAGON,1
4172,TOYOTA,STATION WAGON,1
4173,JAYCO,CARAVAN,1
4173,OLYMPIC,TRAILER,1
4174,HYUNDAI,STATION WAGON,2
4174,MITSUBISHI,STATION WAGON,1
4178,MTE,DOLLY TRAILER,1
4178,HINO,TRUCK,1
4178,HINO,TIPPER VEHICLE,1
4178,HONDA,SEDAN,1
4178,MAZDA,SEDAN,1
4178,TEREX,MOBILE CRANE VEHICLE,1
4178,HOLDEN,UTILITY,34
4178,MODERN,TRAILER,2
4178,MODERN,LOW LOADER,1
4178,TOYOTA,UTILITY,3
4178,TOYOTA,STATION WAGON,9
4178,HYUNDAI,SEDAN,1
4178,NOT LISTED,TRAILER,1
4178,NOT LISTED,INDUSTRIAL TRAILER,5
4178,ATLAS COPCO,INDUSTRIAL TRAILER,3
4178,CHASSIS LINE,DOLLY TRAILER,1
4179,BMW,SEDAN,1
4179,BROOKS,TRAILER,1
4179,OLYMPIC,TRAILER,1
4179,MITSUBISHI,STATION WAGON,1
4184,FORD,SEDAN,1
4184,JAYCO,CARAVAN,1
4184,HOLDEN,UTILITY,1
4184,TOYOTA,STATION WAGON,1
4184,NOT LISTED,TRAILER,2
4184,NOT LISTED,CARAVAN VEHICLE,1
4184,AUSTRAILERS,TRAILER,1
4205,TOYOTA,SEDAN,1
4207,FORD,UTILITY,1
4207,D A F,INDUSTRIAL VEHICLE,1
4207,MAZDA,SEDAN,1
4207,VOLVO,STATION WAGON,1
4207,HOLDEN,UTILITY,2
4207,MODERN,TRAILER,2
4207,SUZUKI,VAN VEHICLE,1
4207,TOYOTA,UTILITY,6
4207,TOYOTA,VAN VEHICLE,5
4207,TOYOTA,STATION WAGON,1
4207,CITROEN,VAN VEHICLE,2
4207,HYUNDAI,STATION WAGON,1
4207,HOMEMADE,TRAILER,1
4207,VISCOUNT,CARAVAN,1
4207,FREIGHTER,TRAILER,1
4207,NOT LISTED,TRAILER,1
4207,VOLKSWAGEN,SEDAN,1
4207,VOLKSWAGEN,STATION WAGON,1
4207,SOUTHERN CROSS,SEMI TRAILER,1
4208,FUSO,TRUCK,4
4208,MITSUBISHI,TRUCK,13
4208,MITSUBISHI,UTILITY,1
4208,MITSUBISHI,TIPPER VEHICLE,2
4208,VOLKSWAGEN,UTILITY,2
4209,FORD,UTILITY,1
4209,MINI,SEDAN,1
4209,HONDA,STATION WAGON,1
4209,MAZDA,UTILITY,1
4209,SMART,SEDAN,1
4209,HOLDEN,SEDAN,1
4209,HOLDEN,UTILITY,1
4209,HOLDEN,STATION WAGON,1
4209,MACKAY,TRAILER,1
4209,SUBARU,STATION WAGON,1
4209,TOYOTA,SEDAN,1
4209,TOYOTA,STATION WAGON,1
4209,HYUNDAI,SEDAN,1
4209,HYUNDAI,STATION WAGON,1
4209,KESSNER,TRAILER,1
4209,KENWORTH,PRIME MOVER,1
4209,NEWLANDS,CARAVAN,1
4209,NOT LISTED,TRAILER,1
4209,COLIN SMITH,BOAT TRAILER,1
4209,HILLS EQUIP SERVICES,TRAILER,1
4210,ISUZU,TRUCK,2
4210,HOLDEN,SEDAN,1
4210,HYUNDAI,SEDAN,1
4210,HYUNDAI,STATION WAGON,1
4210,MERCEDES BENZ,VAN VEHICLE,1
4211,FORD,SEDAN,1
4211,FORD,STATION WAGON,1
4211,JEEP,STATION WAGON,1
4211,HOLDEN,SEDAN,1
4211,MACKAY,BOAT TRAILER,1
4211,SUZUKI,SEDAN,1
4211,TOYOTA,SEDAN,1
4211,TOYOTA,STATION WAGON,1
4211,HOMEMADE,TRAILER,1
4211,NOT LISTED,TRAILER,2
4211,MERCEDES BENZ,SEDAN,1
4212,BMW,SEDAN,1
4212,FORD,SEDAN,2
4212,FORD,UTILITY,2
4212,FORD,STATION WAGON,1
4212,FUSO,TRUCK,1
4212,ISUZU,UTILITY,2
4212,LEXUS,STATION WAGON,1
4212,MAZDA,UTILITY,1
4212,BROOKS,TRAILER,1
4212,SUBARU,SEDAN,1
4212,SUBARU,STATION WAGON,1
4212,SUZUKI,SEDAN,1
4212,TOYOTA,SEDAN,1
4212,TOYOTA,STATION WAGON,2
4212,HOMEMADE,TRAILER,1
4212,TELWATER,BOAT TRAILER,1
4212,JOHN DEERE,TRACTOR,1
4212,MITSUBISHI,SEDAN,1
4212,MITSUBISHI,UTILITY,1
4212,NOT LISTED,TRAILER,2
4212,JB CARAVANS,CARAVAN,1
4212,TRAILERS 2000,TRAILER,1
4213,FORD,STATION WAGON,1
4213,JEEP,STATION WAGON,1
4213,BROOKS,TRAILER,1
4213,NISSAN,STATION WAGON,1
4213,CONCEPT,CARAVAN,1
4213,PORSCHE,SEDAN,1
4213,LAND ROVER,STATION WAGON,2
4213,HARLEY DAVIDSON,SOLO,1
4214,KIA,VAN VEHICLE,1
4214,FORD,SEDAN,2
4214,FORD,PANEL VAN,1
4214,JAYCO,CARAVAN,1
4214,VOLVO,CARAVAN VEHICLE,1
4214,HOLDEN,SEDAN,1
4214,HOLDEN,STATION WAGON,1
4214,NISSAN,FORK-LIFT,1
4214,BOLWELL,SCOOTER,1
4214,NOT LISTED,TRAILER,2
4214,MERCEDES BENZ,PANEL VAN,1
4215,FORD,SEDAN,1
4215,HONDA,SOLO,1
4215,MAZDA,SEDAN,1
4215,HOLDEN,SEDAN,2
4215,HOLDEN,STATION WAGON,1
4215,NISSAN,STATION WAGON,1
4215,SUBARU,SEDAN,1
4215,TOYOTA,TRUCK,1
4215,TOYOTA,SMALL BUS,1
4215,TOYOTA,STATION WAGON,3
4215,PORSCHE,SEDAN,1
4215,HOMEMADE,PIG TRAILER,1
4215,CHEVROLET,SEDAN,1
4215,NOT LISTED,PIG TRAILER,1
4215,INTERNATIONAL,TRACTOR,1
4215,MERCEDES BENZ,SEDAN,2
4215,MERCEDES BENZ,VAN VEHICLE,1
4215,SPITFIRE BOAT TRAILERS,BOAT TRAILER,1
4216,BMW,STATION WAGON,1
4216,DELTA,TRAILER,1
4216,MODERN,TRAILER,1
4216,TOYOTA,SEDAN,1
4216,TOYOTA,STATION WAGON,1
4216,HOMEMADE,TRAILER,1
4216,VOLKSWAGEN,CARAVAN VEHICLE,1
4216,HARLEY DAVIDSON,SOLO,1
4217,FORD,SEDAN,1
4217,SAAB,SEDAN,1
4217,TREG,TRAILER,1
4217,EAGLE,TRAILER,1
4217,HONDA,SOLO,1
4217,HONDA,SEDAN,1
4217,ISUZU,TRUCK,1
4217,VESPA,SOLO,1
4217,HOLDEN,SEDAN,2
4217,HOLDEN,UTILITY,1
4217,NISSAN,UTILITY,1
4217,NISSAN,STATION WAGON,1
4217,SUBARU,SEDAN,1
4217,SUZUKI,SOLO,1
4217,TOYOTA,SEDAN,38
4217,TOYOTA,STATION WAGON,1
4217,KESSNER,TRAILER,1
4217,PEUGEOT,SEDAN,1
4217,DAIHATSU,STATION WAGON,1
4217,MITSUBISHI,SEDAN,1
4217,MITSUBISHI,STATION WAGON,11
4217,NOT LISTED,BOAT TRAILER,1
4217,MERCEDES BENZ,SEDAN,1
4218,BMW,STATION WAGON,1
4218,FORD,UTILITY,1
4218,FORD,STATION WAGON,1
4218,HINO,TRUCK,1
4218,ISUZU,TRUCK,2
4218,MAZDA,STATION WAGON,1
4218,HOLDEN,PANEL VAN,1
4218,HOLDEN,STATION WAGON,1
4218,NISSAN,STATION WAGON,1
4218,TOYOTA,SEDAN,1
4218,TOYOTA,UTILITY,1
4218,TOYOTA,STATION WAGON,4
4218,HYUNDAI,SEDAN,1
4218,KARAVAN,TRAILER,1
4218,HOMEMADE,TRAILER,1
4218,KAWASAKI,SOLO,1
4218,MITSUBISHI,TRUCK,1
4218,MITSUBISHI,STATION WAGON,1
4218,VOLKSWAGEN,PANEL VAN,1
4218,MERCEDES BENZ,TRUCK,3
4218,MERCEDES BENZ,VAN VEHICLE,1
4220,FORD,STATION WAGON,1
4220,JEEP,TOURER,1
4220,NISSAN,STATION WAGON,1
4220,SUBARU,STATION WAGON,1
4220,SUZUKI,SEDAN,1
4220,TOYOTA,TRUCK,1
4220,TOYOTA,UTILITY,1
4220,TOYOTA,STATION WAGON,1
4220,TOYOTA,CARAVAN VEHICLE,1
4220,HYUNDAI,VAN VEHICLE,1
4220,GOLDSTREAM,CARAVAN,1
4221,FORD,SEDAN,1
4221,HOLDEN,SEDAN,1
4221,HOMEMADE,TRAILER,1
4221,MITSUBISHI,STATION WAGON,1
4221,R V TRAILERS,TRAILER,1
4223,FORD,UTILITY,1
4223,HONDA,STATION WAGON,1
4223,TOYOTA,STATION WAGON,1
4223,MITSUBISHI,UTILITY,1
4223,MITSUBISHI,STATION WAGON,1
4225,FORD,SEDAN,1
4225,MITSUBISHI,STATION WAGON,53
4225,COMPASS CARAVANS,CARAVAN,1
4226,BMW,SEDAN,1
4226,KIA,STATION WAGON,1
4226,MERCEDES BENZ,SEDAN,1
4227,MAZDA,SEDAN,2
4227,NISSAN,SEDAN,1
4227,TOYOTA,UTILITY,4
4227,TOYOTA,STATION WAGON,1
4227,CORONET,CARAVAN,1
4227,JURGENS,CARAVAN,1
4227,MITSUBISHI,STATION WAGON,1
4227,NOT LISTED,CARAVAN,1
4227,NOT LISTED,BOAT TRAILER,1
4227,MERCEDES BENZ,SEDAN,1
4230,MERCEDES BENZ,SEDAN,1
4272,PORSCHE,SEDAN,1
4272,HOMEMADE,TRAILER,1
4272,TRAILCRAFT,BOAT TRAILER,1
4275,JAYCO,CARAVAN,1
4275,HOMEMADE,TRAILER,1
4275,MITSUBISHI,STATION WAGON,1
4280,JEEP,STATION WAGON,1
4280,NOT LISTED,CARAVAN,1
4280,NOT LISTED,TRAILER,1
4280,ISLAND STAR,CARAVAN,1
4280,RETREAT CARAVANS,CARAVAN,1
4287,HOLDEN,SEDAN,1
4300,FORD,SEDAN,2
4300,FORD,UTILITY,1
4300,HONDA,STATION WAGON,1
4300,ISUZU,TRUCK,1
4300,DUCATI,SOLO,1
4300,HOLDEN,SEDAN,6
4300,HOLDEN,UTILITY,3
4300,NISSAN,TRUCK,2
4300,NISSAN,STATION WAGON,1
4300,NISSAN,CARAVAN VEHICLE,1
4300,SCANIA,PRIME MOVER,1
4300,TOYOTA,STATION WAGON,1
4300,HYUNDAI,STATION WAGON,2
4300,KRUEGER,SEMI TRAILER,2
4300,HAULMARK,SEMI TRAILER,18
4300,HAULMARK,NOT RECORDED-COMM TRL,2
4300,MAXI CUBE,LEAD TRAILER,2
4300,MAXI CUBE,SEMI TRAILER,4
4300,SAR MAJOR,TRAILER,1
4300,MITSUBISHI,SEDAN,1
4300,MITSUBISHI,TRUCK,1
4300,NOT LISTED,TRAILER,1
4300,NOT LISTED,SEMI TRAILER,1
4300,VOLKSWAGEN,SEDAN,1
4300,FREIGHTMASTER,SEMI TRAILER,1
4300,MERCEDES BENZ,SEDAN,1
4301,MODERN,TRAILER,1
4301,NOT LISTED,TRAILER,1
4303,HYUNDAI,SEDAN,1
4303,MITSUBISHI,STATION WAGON,1
4304,FUSO,TRUCK,1
4304,ARROW,TRAILER,1
4304,HOLDEN,SEDAN,1
4304,HOLDEN,STATION WAGON,1
4304,TOYOTA,SEDAN,3
4304,TOYOTA,STATION WAGON,1
4304,YAMAHA,QUAD CYCLE,1
4304,ALFA ROMEO,SEDAN,1
4304,JOHN DEERE,TRACTOR,1
4304,MITSUBISHI,TRUCK,1
4304,MITSUBISHI,UTILITY,1
4304,R V TRAILERS,TRAILER,1
4305,KIA,STATION WAGON,1
4305,AUDI,SEDAN,1
4305,FORD,SEDAN,2
4305,FORD,UTILITY,2
4305,JEEP,STATION WAGON,1
4305,ROMA,CARAVAN,1
4305,VOLVO,PRIME MOVER,2
4305,HOLDEN,SEDAN,2
4305,HOLDEN,UTILITY,1
4305,MODERN,TRAILER,1
4305,NISSAN,CARAVAN VEHICLE,1
4305,SCANIA,PRIME MOVER,14
4305,TOYOTA,SEDAN,1
4305,TOYOTA,UTILITY,1
4305,HYUNDAI,SEDAN,1
4305,HYUNDAI,STATION WAGON,1
4305,KESSNER,TRAILER,1
4305,RENAULT,SEDAN,1
4305,SUPREME,CARAVAN,1
4305,HOMEMADE,TRAILER,1
4305,VISCOUNT,CARAVAN,1
4305,MITSUBISHI,UTILITY,2
4305,VOLKSWAGEN,SEDAN,1
4305,VOLKSWAGEN,UTILITY,1
4305,SA TRAILERS,TRAILER,1
4305,GLOBE TROTTER,CARAVAN,1
4305,MARSHALL LETHLEAN,LEAD TRAILER,1
4305,MARSHALL LETHLEAN,SEMI TRAILER,1
4306,BMW,SEDAN,1
4306,KIA,SEDAN,1
4306,FORD,STATION WAGON,1
4306,JEEP,STATION WAGON,1
4306,MAZDA,SEDAN,1
4306,HOLDEN,STATION WAGON,1
4306,UNITED,TRAILER,1
4306,YAMAHA,SOLO,1
4306,HYUNDAI,SEDAN,1
4306,HOMEMADE,TRAILER,2
4306,NOT LISTED,TRAILER,1
4306,VOLKSWAGEN,SEDAN,1
4311,NOT LISTED,TRAILER,1
4312,TOYOTA,CARAVAN VEHICLE,1
4340,FORD,SEDAN,1
4340,OLYMPIC,TRAILER,1
4341,HOLDEN,SEDAN,1
4341,WINDSOR,CARAVAN,1
4341,CHRYSLER,SEDAN,1
4341,NOT LISTED,CARAVAN,1
4341,NOT LISTED,TRAILER,1
4343,HOLDEN,SEDAN,1
4350,FTE,SEMI TRAILER,3
4350,AUDI,SEDAN,1
4350,FORD,SEDAN,1
4350,FORD,STATION WAGON,1
4350,FUSO,TRUCK,1
4350,HINO,TRUCK,4
4350,ISUZU,TRUCK,5
4350,ISUZU,MOBILE CRANE VEHICLE,2
4350,MAZDA,SEDAN,1
4350,VOLVO,TRUCK,3
4350,BARKER,SEMI TRAILER,2
4350,BOOMER,SEMI TRAILER,5
4350,HOLDEN,SEDAN,1
4350,HOLDEN,UTILITY,1
4350,SUZUKI,SEDAN,1
4350,TOYOTA,UTILITY,4
4350,TOYOTA,FORK-LIFT,1
4350,TOYOTA,STATION WAGON,1
4350,KESSNER,TRAILER,2
4350,KRUEGER,SEMI TRAILER,20
4350,LIUGONG,EARTH MOVING VEHICLE,9
4350,TRIUMPH,SOLO,1
4350,VAWDREY,SEMI TRAILER,9
4350,WEDDENG,TRAILER,2
4350,HOMEMADE,TRAILER,2
4350,HOMEMADE,BOAT TRAILER,1
4350,KENWORTH,PRIME MOVER,11
4350,CHEVROLET,UTILITY,1
4350,FREIGHTER,TRAILER,1
4350,MAXITRANS,SEMI TRAILER,3
4350,MITSUBISHI,SEDAN,1
4350,MITSUBISHI,UTILITY,2
4350,NOT LISTED,TRAILER,4
4350,NOT LISTED,SEMI TRAILER,3
4350,NOT LISTED,DOLLY TRAILER,1
4350,NOT LISTED,INDUSTRIAL TRAILER,1
4350,STEEL BROS,SEMI TRAILER,2
4350,PG&A DESIGN,DOLLY TRAILER,12
4350,PG&A DESIGN,INDUSTRIAL TRAILER,1
4350,WESTERN STAR,PRIME MOVER,1
4350,SOUTHERN CROSS,SEMI TRAILER,3
4350,TRANSP CONNECT,DOLLY TRAILER,7
4350,MARSHALL LETHLEAN,SEMI TRAILER,1
4352,FORD,VAN VEHICLE,1
4352,MAZDA,SEDAN,1
4352,HOLDEN,UTILITY,2
4352,TOYOTA,UTILITY,1
4352,MITSUBISHI,SEDAN,1
4352,VOLKSWAGEN,STATION WAGON,1
4356,FORD,PANEL VAN,1
4356,HOLDEN,UTILITY,1
4356,RITEWAY,TRAILER,1
4356,MITSUBISHI,UTILITY,1
4357,FORD,UTILITY,1
4357,HONDA,STATION WAGON,1
4357,TOYOTA,UTILITY,1
4357,HOMEMADE,TRAILER,1
4361,MITSUBISHI,TRUCK,1
4365,DAIHATSU,STATION WAGON,1
4370,ASIA,CARAVAN VEHICLE,1
4370,TOYOTA,STATION WAGON,1
4380,ISUZU,UTILITY,1
4390,HOLDEN,SEDAN,1
4390,NOT LISTED,TRAILER,1
4401,JAYCO,CARAVAN,1
4401,HOLDEN,UTILITY,1
4405,FORD,SEDAN,1
4405,SCANIA,TRUCK,1
4405,TOYOTA,STATION WAGON,1
4405,PRIME TRAILERS,TRAILER,1
4413,DELTA,TRAILER,1
4413,JAYCO,CARAVAN,1
4413,TOYOTA,SEDAN,1
4413,TOYOTA,UTILITY,21
4413,UNITED,TRAILER,1
4413,FRUEHAUF,SEMI TRAILER,1
4413,HAULMARK,TRAILER,1
4413,HOMEMADE,TRAILER,1
4413,MITSUBISHI,STATION WAGON,1
4419,MACK,PRIME MOVER,1
4419,TOYOTA,UTILITY,1
4455,KIA,STATION WAGON,1
4455,JAYCO,CARAVAN,1
4455,MITSUBISHI,UTILITY,1
4480,NOT LISTED,TRAILER,1
4482,FORD,SEDAN,1
4482,HOLDEN,SEDAN,1
4482,HOLDEN,UTILITY,2
4482,MACKAY,BOAT TRAILER,1
4482,TOYOTA,UTILITY,1
4482,TOYOTA,STATION WAGON,1
4482,KESSNER,TRAILER,1
4482,HAULMARK,TRAILER,1
4482,HOMEMADE,TRAILER,1
4482,NOT LISTED,SEMI TRAILER,1
4482,WESTERN STAR,PRIME MOVER,1
4487,HOMEMADE,BOAT TRAILER,1
4492,TOYOTA,STATION WAGON,1
4500,FORD,UTILITY,1
4500,FUSO,TRUCK,1
4500,FUSO,UTILITY,1
4500,ISUZU,TRUCK,2
4500,JAYCO,CARAVAN,1
4500,MAZDA,UTILITY,1
4500,HOLDEN,STATION WAGON,1
4500,NISSAN,UTILITY,1
4500,SUBARU,SEDAN,1
4500,SUBARU,STATION WAGON,1
4500,TOYOTA,SEDAN,2
4500,TOYOTA,UTILITY,5
4500,BOBS PLACE,TRAILER,1
4500,MITSUBISHI,UTILITY,3
4500,MITSUBISHI,STATION WAGON,2
4500,NOT LISTED,TRAILER,1
4501,LEXUS,STATION WAGON,1
4502,HOMEMADE,TRAILER,1
4502,CATERPILLAR,EARTH MOVING VEHICLE,1
4502,INTERNATIONAL,DRILLING RIG VEHICLE,1
4503,BMW,SEDAN,1
4503,MAZDA,SEDAN,1
4503,CHRYSLER,STATION WAGON,1
4504,ISUZU,PRIME MOVER,1
4504,REDCO,TRAILER,1
4504,HOLDEN,UTILITY,1
4504,NOT LISTED,SEMI TRAILER,1
4505,TOYOTA,STATION WAGON,1
4505,NOT LISTED,CARAVAN,1
4505,NOT LISTED,TRAILER,1
4505,NOT LISTED,INDUSTRIAL TRAILER,1
4505,NOT LISTED,NOT RECORDED-NON-COMM TRL,1
4506,YORK,CARAVAN,1
4506,HOLDEN,SEDAN,1
4506,HOLDEN,STATION WAGON,1
4506,TOYOTA,SEDAN,1
4506,COROMAL,CARAVAN,1
4506,HOMEMADE,TRAILER,1
4506,NOT LISTED,TRAILER,1
4506,CAMERON CANVAS,TRAILER,1
4507,FORD,VAN VEHICLE,1
4507,HOLDEN,UTILITY,1
4507,NISSAN,STATION WAGON,1
4507,TOYOTA,VAN VEHICLE,1
4507,HOMEMADE,TRAILER,1
4509,KTM,SOLO,1
4509,KESSNER,TRAILER,1
4510,BMW,STATION WAGON,1
4510,DODGE,UTILITY,1
4510,HONDA,STATION WAGON,1
4510,HOLDEN,SEDAN,2
4510,TOYOTA,STATION WAGON,2
4510,HYUNDAI,SEDAN,1
4510,NOT LISTED,TRAILER,1
4512,HINO,PRIME MOVER,1
4512,ISUZU,TRUCK,1
4512,KUBOTA,TRACTOR,1
4512,M.A.N.,TRUCK,1
4512,BRIMARCO,SEMI TRAILER,1
4512,BRIMARCO,LOW LOADER DOLLY,1
4512,NOT LISTED,PRIME MOVER,1
4514,SUZUKI,SOLO,2
4514,ROUTLEFF,TRAILER,1
4514,WANDERER,TRAILER,1
4514,LAND ROVER,UTILITY,1
4514,MITSUBISHI,SEDAN,1
4515,FORD,PANEL VAN,1
4515,NOT LISTED,TRAILER,1
4518,SKODA,STATION WAGON,1
4518,NOT LISTED,TRAILER,1
4519,JAYCO,CARAVAN,1
4519,HOLDEN,UTILITY,1
4519,NISSAN,UTILITY,1
4520,KIA,STATION WAGON,1
4520,FORD,SEDAN,1
4520,HOLDEN,UTILITY,1
4520,MITSUBISHI,STATION WAGON,1
4550,MAZDA,SEDAN,1
4550,HOLDEN,SEDAN,1
4551,FORD,UTILITY,1
4551,FORD,STATION WAGON,1
4551,MAZDA,SEDAN,1
4551,JAGUAR,SEDAN,1
4551,SUZUKI,TOURER,1
4551,TOYOTA,STATION WAGON,2
4551,TOYOTA,CARAVAN VEHICLE,1
4551,DUNBIER,BOAT TRAILER,1
4551,HYUNDAI,SEDAN,1
4551,HYUNDAI,STATION WAGON,1
4551,DAIHATSU,SEDAN,1
4551,HOMEMADE,BOAT TRAILER,1
4551,CHEVROLET,SEDAN,1
4551,MITSUBISHI,UTILITY,1
4551,MITSUBISHI,STATION WAGON,2
4551,NOT LISTED,CARAVAN,1
4551,NOT LISTED,CARAVAN VEHICLE,1
4551,BASIC TRAILERS,TRAILER,1
4552,TOYOTA,UTILITY,1
4553,MITSUBISHI,STATION WAGON,1
4553,MERCEDES BENZ,SEDAN,1
4554,TOYOTA,STATION WAGON,1
4554,MITSUBISHI,STATION WAGON,1
4555,MAZDA,SEDAN,1
4555,HYUNDAI,SEDAN,1
4555,HOMEMADE,TRAILER,1
4555,HOMEMADE,BOAT TRAILER,1
4555,MITSUBISHI,VAN VEHICLE,1
4555,NOT LISTED,TRAILER,1
4556,AUDI,SEDAN,1
4556,CASE,TRACTOR,1
4556,FORD,SEDAN,1
4556,FORD,UTILITY,1
4556,DEUTZ,TRACTOR,1
4556,ISUZU,UTILITY,1
4556,ISUZU,STATION WAGON,1
4556,MAZDA,UTILITY,1
4556,MAZDA,STATION WAGON,2
4556,HOLDEN,STATION WAGON,1
4556,TOYOTA,SEDAN,1
4556,TOYOTA,UTILITY,1
4556,TOYOTA,STATION WAGON,1
4556,HOMEMADE,TRAILER,2
4556,MITSUBISHI,UTILITY,2
4556,BUILT TOUGH,TRAILER,1
4557,TREG,TRAILER,1
4557,HOLDEN,SEDAN,1
4557,HOLDEN,UTILITY,1
4557,MODERN,TRAILER,2
4557,SUBARU,SEDAN,1
4557,SUZUKI,SEDAN,1
4557,TOYOTA,UTILITY,3
4557,TOYOTA,PANEL VAN,1
4557,DUNBIER,BOAT TRAILER,1
4557,OLYMPIC,TRAILER,1
4557,MITSUBISHI,UTILITY,1
4557,MITSUBISHI,CARAVAN VEHICLE,1
4557,NOT LISTED,CARAVAN,1
4557,TRAILER FACTORY,TRAILER,1
4558,HONDA,SOLO,1
4558,VOLVO,STATION WAGON,1
4558,HOLDEN,SEDAN,2
4558,HOLDEN,UTILITY,1
4558,MACKAY,BOAT TRAILER,1
4558,TOYOTA,SEDAN,1
4558,HYUNDAI,VAN VEHICLE,1
4558,MILLARD,CARAVAN,1
4558,VOLKSWAGEN,SEDAN,1
4559,HOMEMADE,TRAILER,1
4560,FORD,STATION WAGON,1
4560,TOYOTA,STATION WAGON,1
4560,MAVERICK,TRAILER,1
4561,FORD,STATION WAGON,1
4561,HINO,TRUCK,2
4561,HOLDEN,STATION WAGON,1
4562,PEUGEOT,SEDAN,1
4563,MAZDA,SEDAN,2
4563,TOYOTA,STATION WAGON,1
4564,FORD,SEDAN,1
4565,FORD,UTILITY,1
4565,NISSAN,SEDAN,1
4565,NISSAN,STATION WAGON,1
4565,MITSUBISHI,SEDAN,1
4565,AVAN CAMPERS,CARAVAN,1
4566,FORD,UTILITY,1
4566,HINO,TRUCK,2
4566,ISUZU,UTILITY,1
4566,NISSAN,SEDAN,1
4566,UNITED,TRAILER,1
4566,FORDSON,TRACTOR,1
4566,AUSMARINE,BOAT TRAILER,1
4566,NOT LISTED,TRAILER,1
4566,NOT LISTED,FORK-LIFT,1
4567,FORD,SEDAN,1
4567,MAZDA,SEDAN,1
4567,MAZDA,STATION WAGON,1
4567,PEUGEOT,STATION WAGON,1
4567,HOMEMADE,BOAT TRAILER,1
4568,FORD,CARAVAN VEHICLE,1
4568,MITSUBISHI,STATION WAGON,1
4568,NOT LISTED,TRAILER,1
4570,FORD,SEDAN,1
4570,IVECO,VAN VEHICLE,1
4570,MAZDA,SEDAN,1
4570,HOLDEN,SEDAN,1
4570,SCANIA,PRIME MOVER,4
4570,SUBARU,STATION WAGON,1
4570,TIEMAN,LEAD TRAILER,1
4570,TIEMAN,SEMI TRAILER,1
4570,TOYOTA,STATION WAGON,2
4570,CHRYSLER,SEDAN,1
4570,NOT LISTED,TRAILER,1
4572,SUBARU,SEDAN,1
4572,DUNBIER,BOAT TRAILER,1
4573,KIA,SEDAN,1
4573,JAYCO,CARAVAN,1
4573,MAZDA,SEDAN,1
4573,HOLDEN,SEDAN,2
4573,HOLDEN,STATION WAGON,2
4573,TOYOTA,UTILITY,1
4573,TOYOTA,STATION WAGON,2
4573,DUNBIER,BOAT TRAILER,1
4573,KESSNER,TRAILER,1
4573,VOLKSWAGEN,STATION WAGON,1
4575,MG,TOURER,2
4575,FORD,SEDAN,1
4575,FORD,STATION WAGON,1
4575,SALES,CARAVAN,1
4575,SALES,TRAILER,2
4575,HOLDEN,SEDAN,1
4575,MODERN,TRAILER,1
4575,SUBARU,UTILITY,1
4575,TOYOTA,SEDAN,1
4575,TOYOTA,TRUCK,2
4575,TOYOTA,UTILITY,3
4575,TOYOTA,STATION WAGON,1
4575,CLASSIC,TRAILER,2
4575,KESSNER,TRAILER,2
