location,start_date,station_name,charging_time_hh_mm_ss,energy_kwh,address_1,address_2,city,state_province,zip_postal_code,fee,model_number,latitude,longitude,location_2
POINT(-78.825554 35.781303),1644413766,TOWN OF CARY / BOND PARK BH,02:05:34,5.921,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1644344799,TOWN OF CARY / TOWN HALL-PWH,02:17:39,14.137,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779282 35.785282),1644332837,TOWN OF CARY / DT DECK P3 WEST,00:56:25,5.195,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1644332274,TOWN OF CARY / BOND PARK BH,00:29:28,3.166,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644331787,TOWN OF CARY / BOND PARK BH,00:00:00,0.0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644329067,TOWN OF CARY / BOND PARK BH,00:38:14,2.289,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1644272454,TOWN OF CARY / DT DECK P3 WEST,05:45:06,28.06,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1644272682,TOWN OF CARY / BOND PARK BH,00:47:07,5.62,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1644163989,TOWN OF CARY / DT DECK P2 (2),04:00:02,9.534,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779282 35.785282),1644074036,TOWN OF CARY / DT DECK P3 WEST,00:17:50,1.663,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779701 35.785385),1644020357,TOWN OF CARY / DT DECK P2 (2),00:29:54,2.461,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1643990272,TOWN OF CARY / BOND PARK BH,01:07:12,4.282,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1643936433,TOWN OF CARY / DT DECK P2 (2),02:44:10,9.958,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779282 35.785282),1643935768,TOWN OF CARY / DT DECK P3 WEST,00:56:50,2.824,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1643915675,TOWN OF CARY / BOND PARK BH,05:13:12,31.068,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1643916221,TOWN OF CARY / DT DECK P2 (1),00:24:33,2.451,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.825554 35.781303),1643836164,TOWN OF CARY / BOND PARK BH,00:31:36,1.829,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1643817024,TOWN OF CARY / TOWN HALL-PWH,01:18:26,6.786,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1643390787,TOWN OF CARY / BOND PARK BH,00:58:47,6.177,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1643487801,TOWN OF CARY / TOWN HALL-PWH,01:03:45,6.709,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1643299412,TOWN OF CARY / TOWN HALL-PWH,04:09:06,22.714,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1643216145,TOWN OF CARY / TOWN HALL-PWH,04:45:02,15.749,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1643210760,TOWN OF CARY / TOWN HALL-PWH,02:47:30,14.343,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1643736214,TOWN OF CARY / BOND PARK BH,01:32:23,8.11,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1643559221,TOWN OF CARY / BOND PARK BH,00:19:18,2.341,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1643488462,TOWN OF CARY / BOND PARK BH,00:37:58,4.62,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1643466698,TOWN OF CARY / BOND PARK BH,00:44:25,2.612,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1643379079,TOWN OF CARY / BOND PARK BH,00:40:45,2.453,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1643679780,TOWN OF CARY / DT DECK P2 (2),00:30:52,1.567,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779701 35.785385),1643487578,TOWN OF CARY / DT DECK P2 (2),01:17:32,8.211,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1643149101,TOWN OF CARY / BOND PARK BH,00:58:03,7.01,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1643122198,TOWN OF CARY / TOWN HALL-PWH,03:44:40,23.349,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1643062437,TOWN OF CARY / BOND PARK BH,00:54:52,3.035,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1643041355,TOWN OF CARY / TOWN HALL-PWH,04:18:45,23.509,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1643030787,TOWN OF CARY / TOWN HALL-PWH,07:33:06,46.955,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1642963890,TOWN OF CARY / BOND PARK BH,03:12:34,20.192,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1642965731,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1642631819,TOWN OF CARY / BOND PARK BH,00:41:17,4.984,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1642523786,TOWN OF CARY / BOND PARK BH,03:11:20,9.586,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1642529038,TOWN OF CARY / DT DECK P2 (1),00:11:05,1.141,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.825554 35.781303),1642520816,TOWN OF CARY / BOND PARK BH,02:10:54,9.919,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1642352893,TOWN OF CARY / DT DECK P3 WEST,09:41:27,51.805,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1642287028,TOWN OF CARY / BOND PARK BH,00:06:52,0.802,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1642278538,TOWN OF CARY / BOND PARK BH,00:46:22,5.639,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1642273886,TOWN OF CARY / BOND PARK BH,00:42:05,2.465,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1642273681,TOWN OF CARY / DT DECK P3 WEST,00:20:45,2.083,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779282 35.785282),1642198214,TOWN OF CARY / DT DECK P3 WEST,03:23:44,12.316,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1642193266,TOWN OF CARY / BOND PARK BH,02:22:58,7.945,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1642199877,TOWN OF CARY / BOND PARK BH,00:30:42,3.32,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1642179252,TOWN OF CARY / TOWN HALL-PWH,04:48:42,15.908,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779282 35.785282),1642197913,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1642184616,TOWN OF CARY / BOND PARK BH,01:25:19,9.905,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779366 35.783203),1642123100,TOWN OF CARY / DT DECK P4,00:55:10,2.788,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.779366 35.783203),1642109135,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.778816 35.789215),1642095399,TOWN OF CARY / TOWN HALL-PWH,00:10:34,1.054,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1642085879,TOWN OF CARY / TOWN HALL-PWH,02:05:44,12.933,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779366 35.783203),1642028030,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.778816 35.789215),1641946957,TOWN OF CARY / TOWN HALL-PWH,01:32:01,8.029,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779366 35.783203),1641939641,TOWN OF CARY / DT DECK P4,01:04:58,6.318,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.825554 35.781303),1641836092,TOWN OF CARY / BOND PARK BH,00:39:17,4.165,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1641829105,TOWN OF CARY / TOWN HALL-PWH,01:32:37,9.485,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1641753656,TOWN OF CARY / BOND PARK BH,00:00:00,0.0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641742833,TOWN OF CARY / BOND PARK BH,01:31:46,5.351,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1641733550,TOWN OF CARY / TOWN HALL-PWH,01:13:07,7.37,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1641681577,TOWN OF CARY / TOWN HALL-PWH,01:02:46,3.182,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1641676633,TOWN OF CARY / BOND PARK BH,00:57:24,6.879,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641668450,TOWN OF CARY / BOND PARK BH,01:04:22,3.756,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1641650115,TOWN OF CARY / TOWN HALL-PWH,00:17:23,0.987,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1641592922,TOWN OF CARY / BOND PARK BH,00:48:51,5.91,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1641580053,TOWN OF CARY / TOWN HALL-PWH,02:08:47,6.967,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1641504070,TOWN OF CARY / BOND PARK BH,00:19:31,2.325,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779366 35.783203),1641487563,TOWN OF CARY / DT DECK P4,00:34:24,1.913,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.778816 35.789215),1641345342,TOWN OF CARY / TOWN HALL-PWH,01:05:26,3.325,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1641226767,TOWN OF CARY / BOND PARK BH,00:18:14,2.187,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641158015,TOWN OF CARY / BOND PARK BH,00:00:00,0.0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641060501,TOWN OF CARY / BOND PARK BH,01:32:20,10.1,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1648771897,TOWN OF CARY / DT DECK P2 (1),00:53:41,2.702,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.778816 35.789215),1648741753,TOWN OF CARY / TOWN HALL-PWH,01:10:44,7.039,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1648732657,TOWN OF CARY / BOND PARK BH,00:27:36,1.572,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1648665950,TOWN OF CARY / DT DECK P2 (1),00:27:33,2.907,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.779701 35.785385),1648647321,TOWN OF CARY / DT DECK P2 (2),01:05:02,5.626,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1648644044,TOWN OF CARY / BOND PARK BH,01:23:51,4.864,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1648500725,TOWN OF CARY / DT DECK P2 (1),03:26:41,21.634,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.779701 35.785385),1648497361,TOWN OF CARY / DT DECK P2 (2),01:50:50,5.28,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1648471344,TOWN OF CARY / BOND PARK BH,01:06:59,4.208,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1648420314,TOWN OF CARY / DT DECK P2 (2),03:22:42,13.078,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1648407872,TOWN OF CARY / BOND PARK BH,03:11:20,10.148,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1648392674,TOWN OF CARY / BOND PARK BH,03:37:57,26.514,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1648389835,TOWN OF CARY / BOND PARK BH,01:08:09,7.338,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1648332795,TOWN OF CARY / TOWN HALL-PWH,01:51:34,11.498,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1648310380,TOWN OF CARY / BOND PARK BH,01:26:53,10.641,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1648301832,TOWN OF CARY / BOND PARK BH,01:00:20,7.234,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1648298952,TOWN OF CARY / TOWN HALL-PWH,00:38:24,2.159,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1648245867,TOWN OF CARY / BOND PARK BH,01:01:03,7.329,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1648226562,TOWN OF CARY / TOWN HALL-PWH,04:06:24,22.101,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779701 35.785385),1648214836,TOWN OF CARY / DT DECK P2 (2),01:00:30,6.039,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.778816 35.789215),1648168153,TOWN OF CARY / TOWN HALL-PWH,01:14:40,3.782,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1648158800,TOWN OF CARY / TOWN HALL-PWH,02:32:32,15.585,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1648157082,TOWN OF CARY / BOND PARK BH,02:47:28,8.006,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1648161157,TOWN OF CARY / BOND PARK BH,00:54:07,6.477,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1648144631,TOWN OF CARY / BOND PARK BH,00:39:28,4.199,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1648094174,TOWN OF CARY / DT DECK P2 (2),00:51:57,2.931,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.778816 35.789215),1648056133,TOWN OF CARY / TOWN HALL-PWH,02:13:12,12.84,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
