ID,PROMOTOR-GESTOR,ACCES,TIPUS VELOCITAT,TIPUS CONNEXIÓ,LATITUD,LONGITUD,DESIGNACIÓ-DESCRIPTIVA,POTENCIA,TIPUS DE CORRENT,ADREÇA,PROVINCIA,CODIPROV,MUNICIPI,CODIMUN,NPLACES ESTACIÓ,TIPUS VEHICLE,Georeferència
44185995,Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat,tarjeta,semiRAPID,MENNEKES.M,41.34439,2.105895,EdR PARKIA Feixa Llarga,22,AC,"Carrer de la Feixa Llarga, s/n",Barcelona,8,l'Hospitalet de Llobregat,81017,,,POINT (2.105895 41.344389)
44186067,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39107,2.147758,EdR BAMSA Londres1,22,AC,"BAMSA - Carrer de Londres, 56, 08036",Barcelona,8,Barcelona,80193,,,POINT (2.147758 41.391072)
44186202,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.38826,2.128953,12235034150010,8,AC,"Avinguda Diagonal, 609, 08028 Barcelona,",Barcelona,8,Barcelona,80193,,,POINT (2.128953 41.38826)
44186317,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,superRAPID i RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.382385,2.183673,EdRR Barcelona-B:SM 7,79,AC/DC,"Pla de Palau, 22",Barcelona,8,Barcelona,80193,,,POINT (2.183673 41.382386)
44182045,Institut Català d'Energia - Ajuntament de Pineda de Mar,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.62402,2.674668,EdRR Pineda de Mar (AC-DC50kW),55,AC/DC,"Carrer Carles I, 8, 08397 Pineda de Mar, B...",Barcelona,8,Pineda de Mar,81635,,,POINT (2.674668 41.62402)
11423964,Institut Català d'Energia - Ajuntament de Girona,APARCAMENT HOTEL,superRAPID,MENNEKES.TESLA,41.998493,2.817328,TESLA Supercarregador - Girona-Hotel IBIS-Costa Brava (120kW),0,AC/DC,"Carrer Francesc Ferrer, 16-18",Girona,17,Girona,170792,4,cotxe,POINT (2.817328 41.998494)
44182317,Institut Català d'Energia - Ajuntament de Lleida,tarjeta,semiRAPID,MENNEKES.M,41.620327,0.618009,EdR Lleida,22,AC,"Carrer Magí Morera, 60, 25006 Lleida, Spain",Lleida,25,Lleida,251207,,,POINT (0.618009 41.620326)
44182510,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.4045,2.1972,EdR Barcelona Rambla Poblenou,10,AC,"Rambla del poblenou, 130",Barcelona,8,Barcelona,80193,,,POINT (2.1972 41.4045)
44186199,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.38826,2.128953,12235034150003,8,AC,"Avinguda Diagonal, 609, 08028 Barcelona,",Barcelona,8,Barcelona,80193,,,POINT (2.128953 41.38826)
44179704,Institut Català d'Energia - Ajuntament de Sant Vicenç dels Horts,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.388187,2.007974,EdR Sant Vicenç dels Horts,22,AC,Fotolinera Edifici de la Foneria. Carrer C...,Barcelona,8,Sant Vicenç dels Horts,82634,,,POINT (2.007974 41.388188)
44185788,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.37541,2.169423,EdR Barcelona Abat Safont3,22,AC,"BAMSA - Carrer de l'Abat Safont, 2, 08001",Barcelona,8,Barcelona,80193,,,POINT (2.169423 41.37541)
44185897,Institut Català d'Energia - Ajuntament de Esplugues de Llobregat,tarjeta,semiRAPID,MENNEKES.M,41.377285,2.098478,EdR Esplugues de Llobregat,22,AC,"Carrer de Laureà Miró, 20",Barcelona,8,Esplugues de Llobregat,80771,,,POINT (2.098478 41.377285)
44182336,Institut Català d'Energia - Ajuntament de Sant Joan Despí,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.374397,2.072196,EdRR AMB Sant Joan Despí (DC44-AC43kW),44,AC/DC,PdRR Sant Joan Despi: C. TV3 - C. Jacint Verd,Barcelona,8,Sant Joan Despí,82172,,,POINT (2.072196 41.374398)
44186343,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.3945,2.152312,"EdR Barcelona Av. Diagonal, 429 (lateral Mar)",0,AC,"Avinguda  Diagonal, 429 (lateral Mar) ? entre Aribau i Enric Granados",Barcelona,8,Barcelona,80193,,,POINT (2.152312 41.394501)
11423999,Institut Català d'Energia - Ajuntament de Terrassa,APARCAMENT CC (IBIL),semiRAPID i NORMAL,MENNEKES+Schuko,41.56431,2.035558,IBIL-CC Eroski Terrassa-Viena (11kW),0,AC/DC,"Carrer Navarra, 6 ",Barcelona,8,Terrassa,82798,2,cotxe,POINT (2.03555792570114 41.5643087913205)
11423924,Institut Català d'Energia - Ajuntament de Barcelona,VIA PUBLICA ,RAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.401314,2.122488,EdRR-Via Augusta-Bonanova (DC50kW AC43kW),0,AC/DC,"Via Augusta, 352",Barcelona,8,Barcelona,80193,1,cotxe,POINT (2.122488 41.401313)
44182087,Institut Català d'Energia - Ajuntament de Torrelavit,tarjeta,semiRAPID,MENNEKES.M,41.444874,1.730479,EdR Torrelavit,20,AC,"Carrer de Montserrat, 17",Barcelona,8,Torrelavit,82877,,,POINT (1.730479 41.444873)
44186062,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.38516,2.176527,EdR SABA Catedral 3 Barcelona,22,AC,"SABA - Av. de la Catedral, 08002 Barcelona,",Barcelona,8,Barcelona,80193,,,POINT (2.176527 41.385158)
44185990,Institut Català d'Energia - Ajuntament de Pineda de Mar,tarjeta,semiRAPID,MENNEKES.M,41.620632,2.668602,EdR CONSUM Pineda de Mar (AC12kW),20,AC,"CONSUM - Carrer Montecarlo, 16",Barcelona,8,Pineda de Mar,81635,,,POINT (2.668602 41.620633)
44182554,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.40572,2.19278,"EdR Barcelona Llacuna, 149",0,AC,"Llacuna, 149",Barcelona,8,Barcelona,80193,,,POINT (2.19278 41.405719)
44182252,Institut Català d'Energia - Ajuntament de Esplugues de Llobregat,tarjeta,semiRAPID,MENNEKES.M,41.375134,2.078258,EdR Esplugues de Llobregat,22,AC,"Carrer Manuel de Falla, 22, 08950 Esplugue...",Barcelona,8,Esplugues de Llobregat,80771,,,POINT (2.078258 41.375132)
44186037,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39269,2.164582,EdR BAMSA Gràcia5,22,AC,"BAMSA - Pg. de Gràcia, 08007 Barcelona, Spain",Barcelona,8,Barcelona,80193,,,POINT (2.164582 41.39269)
44182467,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.38687,2.19763,EdR Barcelona Marina Port,10,AC,"Carrer dede la Marina, 13-17",Barcelona,8,Barcelona,80193,,,POINT (2.19763 41.38687)
44186315,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.38028,2.18729,"EdR Barcelona Joan de Borbó, 12",0,AC,"Joan de Borbó, 12 - Maquinista",Barcelona,8,Barcelona,80193,,,POINT (2.18729 41.38028)
44186170,Institut Català d'Energia - Ajuntament de Sitges,tarjeta,semiRAPID,MENNEKES.M,41.26136,1.927352,22XP22T3KKJAK00077,22,AC,"PORT GINESTA - Passeig Marítim, s/n, 08860",Barcelona,8,Sitges,82704,,,POINT (1.927352 41.26136)
44186290,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.414494,2.13708,EdRR Barcelona-B:SM 3,48,AC/DC,"Plaça Alfons Comín, 12",Barcelona,8,Barcelona,80193,,,POINT (2.13708 41.414495)
11423968,Institut Català d'Energia - Ajuntament de La Roca del Vallès,APARCAMENT,semiRAPID i NORMAL,MENNEKES.F+Schuko,41.61451,2.34642,CC NIKE MegaStore La Roca Village (11kW),0,AC/DC,P.I. Can Massaguer Nord,Barcelona,8,la Roca del Vallès,81810,2,,POINT (2.34642 41.61451)
44185780,Institut Català d'Energia - Ajuntament de la Jonquera,tarjeta,superRAPID i semiRAPID,CCS Combo2,42.40258,2.87855,EdRUR La Jonquera-1 (DC350kW),120,DC,ESTACIÓN DE SERVICIO ANDAMUR - Carrer,Girona,17,la Jonquera,170865,,,POINT (2.87855 42.40258)
44182031,Institut Català d'Energia - Ajuntament de Cabrils,tarjeta,semiRAPID,MENNEKES.M,41.521587,2.370841,Ajuntament de Cabrils - INGETEAM EdRSR 2,22,AC,"Av. de les Escoles, 6-8",Barcelona,8,Cabrils,80305,,,POINT (2.370841 41.521589)
44182304,Institut Català d'Energia - Ajuntament de Reus,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.1602,1.100153,EdRR Reus (AC-DC50kW),55,AC/DC,Plaça de lEstació,Tarragona,43,Reus,431233,,,POINT (1.100153 41.160198)
44186281,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.4045,2.1972,EdR Barcelona Rambla Poblenou,4,AC,"Rambla del poblenou, 130",Barcelona,8,Barcelona,80193,,,POINT (2.1972 41.4045)
44182190,Institut Català d'Energia - Ajuntament de Sant Vicenç dels Horts,tarjeta,semiRAPID,MENNEKES.M,41.388176,2.008023,EdR Sant Vicenç dels Horts,12,AC,Fotolinera Edifici de la Foneria. Carrer C...,Barcelona,8,Sant Vicenç dels Horts,82634,,,POINT (2.008023 41.388177)
44182102,Institut Català d'Energia - Ajuntament de el Port de la Selva,tarjeta,semiRAPID,MENNEKES.M,42.338314,3.203374,EdR Port de la Selva,22,AC,"Moll de la Timba, 2, 17489 Puerto de la Se...",Girona,17,el Port de la Selva,171404,,,POINT (3.203374 42.338313)
44182566,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.42367,2.179258,"EdR Barcelona Garcilaso, 204",0,AC,"Garcilaso, 204 - Manigua",Barcelona,8,Barcelona,80193,,,POINT (2.179258 41.423672)
44186367,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.397156,2.183254,EdRR Barcelona-B:SM 29,46,AC/DC,Carrer de Ausiàs March 151,Barcelona,8,Barcelona,80193,,,POINT (2.183254 41.397157)
44182184,Institut Català d'Energia - Ajuntament de l'Ametlla de Mar,tarjeta,semiRAPID,MENNEKES.M,40.88558,0.803871,"C. Sant Joan, 57",22,AC,"Carrer Sant Joan, 57, 43860 LAmetlla de M...",Tarragona,43,l'Ametlla de Mar,430136,,,POINT (0.803871 40.88558)
44186359,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.419018,2.178893,EdR Barcelona Mercat del Guinardó,4,AC,Carrer deTeodor Llorente 28,Barcelona,8,Barcelona,80193,,,POINT (2.178893 41.419018)
11423957,Institut Català d'Energia - Ajuntament de Constantí,VIA PUBLICA,semiRAPID i NORMAL,MENNEKES.F+Schuko,41.15188,1.21437,EdRsR Constantí (AC22kW),0,AC/DC,"Carrer de Barcelona, 10",Tarragona,43,Constantí,430477,2,cotxe i moto,POINT (1.21437 41.15188)
44186154,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.40476,2.172743,62022018090005,6,AC,"AYRE HOTEL ROSSELLÓ - Carrer del Rosselló,",Barcelona,8,Barcelona,80193,,,POINT (2.172743 41.404758)
44185877,Institut Català d'Energia - Ajuntament de Gavà,tarjeta,semiRAPID,MENNEKES.M,41.265957,2.006796,EdR Food & MUSIC Gavà,10,AC,FOOD & MUSIC MANAGEMENT S.L. - Carrer de,Barcelona,8,Gavà,80898,,,POINT (2.006796 41.265957)
44182609,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID i NORMAL,CCS Combo2+ChadeMO+MENNEKES.M+Schuko,41.39373,2.149179,EdRR Barcelona-B:SM 13,41,AC/DC,"Avinguda  Diagonal, 447 (lateral Mar) - entre Casanova i Muntaner",Barcelona,8,Barcelona,80193,,,POINT (2.149179 41.393732)
44185823,Institut Català d'Energia - Ajuntament de Vallfogona de Balaguer,tarjeta,RAPID i semiRAPID,CCS Combo2,41.7879,0.826967,C6E06BCC21DRKYRDXB,60,DC,"QRQG+5Q9 L'Hostal Nou i la Codosa, Spain",Lleida,25,Vallfogona de Balaguer,252402,,,POINT (0.826967 41.787898)
44186070,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.379456,2.162519,EdR BAMSA CUrgell1,22,AC,"BAMSA - Carrer del Comte d'Urgell, 12, 08011",Barcelona,8,Barcelona,80193,,,POINT (2.162519 41.379457)
44182217,Institut Català d'Energia - Ajuntament de Cunit,tarjeta,semiRAPID,MENNEKES.M,41.20015,1.635629,EdR Cunit 6 Onofre (AC13kW),22,AC,Carrer de Onofre,Tarragona,43,Cunit,430516,,,POINT (1.635629 41.200148)
44182648,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.397346,2.119925,"EdR Barcelona Av. Josep Vicenç Foix, 86 Bis",0,AC,"Avinguda  Josep Vicenç Foix, 86 Bis - Mendel",Barcelona,8,Barcelona,80193,,,POINT (2.119925 41.397347)
44186022,Institut Català d'Energia - Ajuntament de Sabadell,tarjeta,semiRAPID,MENNEKES.M,41.54703,2.105567,EdR SABA Sabadell (AC13kW),22,AC,"SABA - Carrer de Colom, 2, 08201 Sabadell,",Barcelona,8,Sabadell,81878,,,POINT (2.105567 41.547031)
44185954,Institut Català d'Energia - Ajuntament de Cabrera de Mar,tarjeta,semiRAPID,MENNEKES.M,41.52378,2.406253,EdR Cabrera de Mar,10,AC,"CLARK PADEL - Camí del Mig, 92",Barcelona,8,Cabrera de Mar,80291,,,POINT (2.406253 41.523781)
44182503,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.419662,2.118465,EdR Barcelona Tibidabo,0,AC,"Camí de Vallvidrera al Tibidabo, 32",Barcelona,8,Barcelona,80193,,,POINT (2.118465 41.419664)
44186346,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.37711,2.119567,EdR Barcelona Pintor Tapiró 2-6,0,AC,Pintor Tapiró 2-6 - Travessera de les Corts,Barcelona,8,Barcelona,80193,,,POINT (2.119567 41.377108)
10832151,Institut Català d'Energia - Ajuntament de Lliçà d'Amunt,targeta,semiRAPID,MENNEKES.M+MENNEKES.F,41.610725,2.239898,EdR Lliçà d'Amunt,0,AC,"Carrer de l'Aliança, 14",Barcelona,8,Lliçà d'Amunt,81075,,,POINT (2.239898 41.610724)
44182249,Institut Català d'Energia - Ajuntament de Castellbisbal,tarjeta,semiRAPID,MENNEKES.M,41.478146,1.982402,EdR Castellbisbal,22,AC,"Avinguda  San Vicente, 2",Barcelona,8,Castellbisbal,80543,,,POINT (1.982402 41.478145)
11423998,Institut Català d'Energia - Ajuntament de Terrassa,,semiRAPID i NORMAL,MENNEKES.F+Schuko,41.55784,2.04247,EdRsR Cementiri de Terrassa (7.5kW),0,AC/DC,"Carretera de Montcada, 779A",Barcelona,8,Terrassa,82798,2,,POINT (2.04247 41.55784)
7088709,Institut Català d'Energia - Ajuntament de Begues,targeta,semiRAPID,MENNEKES.M,41.329834,1.924315,EdR Begues 2 (AC22kW),22,AC,Carrer del Sol,Barcelona,8,Begues,80207,,,POINT (1.924315 41.329835)
44186220,Institut Català d'Energia - Ajuntament de Granyanella,tarjeta,semiRAPID,MENNEKES.M,41.6663,1.21047,EdR EndesaX EUROTRAK Granyanella,22,AC,"N-2, 13",Lleida,25,Granyanella,251039,,,POINT (1.21047 41.666303)
44179592,Institut Català d'Energia - Ajuntament de Sant Vicenç dels Horts,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.403324,2.001656,EdRR Sant Vicenç dels Horts (AC-DC50kW),55,AC/DC,Carrer E. Polígon industrial Molí dels Fra...,Barcelona,8,Sant Vicenç dels Horts,82634,,,POINT (2.001656 41.403326)
44182028,Institut Català d'Energia - Ajuntament de Arenys de Munt,tarjeta,semiRAPID,MENNEKES.M,41.604645,2.539903,Ajuntament dArenys de Munt - INGETEAM EdRSR 1,22,AC,Carrer Can Sala de Baix,Barcelona,8,Arenys de Munt,80076,,,POINT (2.539903 41.604643)
44182498,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.4098,2.154,EdR Barcelona Travessera de Dalt ? Park Güell,10,AC,"Travessera de Dalt, 51",Barcelona,8,Barcelona,80193,,,POINT (2.154 41.4098)
44186348,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.414494,2.172389,EdRR Barcelona-B:SM 16,46,AC/DC,"Mas Casanovas, 69",Barcelona,8,Barcelona,80193,,,POINT (2.172389 41.414493)
44182677,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,superRAPID i RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.386127,2.116763,EdRR Barcelona-B:SM 22,83,AC/DC,Carrer de John M. Keynes 2-10,Barcelona,8,Barcelona,80193,,,POINT (2.116763 41.386127)
44182477,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.44219,2.1777,EdR Barcelona Plaça Francesc Layret,10,AC,"Via Julia, 95",Barcelona,8,Barcelona,80193,,,POINT (2.1777 41.44219)
37194531,Institut Català d'Energia - Ajuntament de Castell-Platja d'Aro,targeta,semiRAPID,MENNEKES.M+Schuko,41.819805,3.069997,EdR Platja d'Aro,0,AC,"Travessia del Cavall Bernat,1",Girona,17,Castell-Platja d'Aro,170486,,,POINT (3.069997 41.819805)
11423958,Institut Català d'Energia - Ajuntament de CORNELLÀ DE LLOBREGAT,VIA PUBLICA (AMB),RAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.353264,2.0897608,EdRR Cornellà de Llobregat (DC50kW AC44kW) AMB2,0,AC/DC,Carrer de Baltasar Oriol i Mercer-Avinguda de la Porta Diagonal,Barcelona,8,Cornellà de Llobregat,80734,1,cotxe,POINT (2.0897608 41.3532641)
44185924,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.393997,2.13026,EdR Barcelona CCorachan2,6,AC,PARKING CLINICA CORACHAN - Plaça de Manuel,Barcelona,8,Barcelona,80193,,,POINT (2.13026 41.393998)
44186265,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.42767,2.17721,EdR Barcelona Illa Borbó,4,AC,"Carrer deRamón Albó, 77s",Barcelona,8,Barcelona,80193,,,POINT (2.17721 41.42767)
44182151,Institut Català d'Energia - Ajuntament de Cardedeu,tarjeta,semiRAPID,MENNEKES.M,41.640217,2.355981,EdR Cardedeu,22,AC,"Carretera de Cànoves, 28",Barcelona,8,Cardedeu,80462,,,POINT (2.355981 41.640217)
44186058,Institut Català d'Energia - Ajuntament de Vilafranca del Penedès,tarjeta,semiRAPID,MENNEKES.M,41.344715,1.698415,EdRsR SABA 2 Vilanova i la Geltrú (AC13kW),22,AC,"SABA - Plaça del Penedès, 08720 Vilafranca",Barcelona,8,Vilafranca del Penedès,83054,,,POINT (1.698415 41.344715)
44185972,Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.35292,2.105563,EdRR L'Hospitalet de Llobregat (AC-DC43kW),50,AC/DC,"Rambla de la Marina, 349, 08907 L'Hospitalet",Barcelona,8,l'Hospitalet de Llobregat,81017,,,POINT (2.105563 41.352922)
44186378,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,,41.408516,2.161415,Legalitat 53,0,AC,c/ Legalitat 53,Barcelona,8,Barcelona,80193,,,POINT (2.161415 41.408515)
44186118,Institut Català d'Energia - Ajuntament de Castellar del Vallès,tarjeta,semiRAPID,MENNEKES.M,41.605877,2.085991,EdR CONSUM Castellar del Vallès,22,AC,"CONSUM - Carrer de Portugal, 14, 08211",Barcelona,8,Castellar del Vallès,80517,,,POINT (2.085991 41.605877)
44182125,Institut Català d'Energia - Ajuntament de Sallent,tarjeta,semiRAPID,MENNEKES.M,41.82701,1.892525,EdR Sallent,22,AC,"Plaça Catalunya, 2, 08650 Sallent, Barcelo...",Barcelona,8,Sallent,81918,,,POINT (1.892525 41.827013)
44186013,Institut Català d'Energia - Ajuntament de Figueres,tarjeta,semiRAPID,MENNEKES.M,42.265972,2.963795,EdR SABA Figueres (AC13kW),22,AC,"SABA - Pl. de Catalunya, 17600 Figueres,",Girona,17,Figueres,170669,,,POINT (2.963795 42.265974)
44186270,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.43052,2.18798,EdR Barcelona Sant Andreu Teatre,4,AC,"Carrer dede les Monges, 2",Barcelona,8,Barcelona,80193,,,POINT (2.18798 41.43052)
44186007,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.388687,2.130877,EdR Diagonal2 Barcelona,6,AC,"Avinguda Diagonal, 593, 08014 Barcelona,",Barcelona,8,Barcelona,80193,,,POINT (2.130877 41.388686)
44182535,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.372803,2.154058,EdR Barcelona Rius i Taulet,0,AC,"Avinguda  Reina Maria Cristina, 16",Barcelona,8,Barcelona,80193,,,POINT (2.154058 41.372802)
44182134,Institut Català d'Energia - Ajuntament de Santa Bàrbara,tarjeta,semiRAPID,MENNEKES.M,40.71757,0.492192,EdR Santa Bàrbara,22,AC,"Carrer Isaac Peral, 13, 43570 Santa Bàrbar...",Tarragona,43,Santa Bàrbara,431384,,,POINT (0.492192 40.717571)
11423951,Institut Català d'Energia - Ajuntament de Barcelona,VIA PUBLICA ,semiRAPID i NORMAL,MENNEKES.F+Schuko,41.406036,2.192503,(eDUM) El Parc i la Llacuna (7.4kW),0,AC/DC,"Carrer de la Llacuna, 149",Barcelona,8,Barcelona,80193,2,mercaderies,POINT (2.192503 41.406037)
44182052,Institut Català d'Energia - Ajuntament de Torrent,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.95172,3.128597,Ajuntament de Torrent - IGNETEAM EdRR 1,55,AC/DC,Carretera de Sant Feliu de Boada,Girona,17,Torrent,171978,,,POINT (3.128597 41.951722)
