Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate
2020,605,108782,108782,78-80 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98849,-37.81464
2020,605,108783,108783,76 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98848,-37.81471
2020,605,108784,108784,72-74 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98847,-37.81478
2020,605,108785,108785,66-70 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,6,144.98845,-37.81489
2020,605,108786,108786,62-64 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,3,144.98843,-37.81500
2020,605,108787,108787,58-60 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Private,3,144.98845,-37.81508
2020,605,108790,108790,46-48 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98833,-37.81534
2020,605,108791,108791,62-68 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98831,-37.81544
2020,606,104104,104104,Kingsley 9-11 Garden Avenue EAST MELBOURNE VIC 3002,East Melbourne,Private,4,144.98856,-37.81608
2020,606,104231,104231,11-15 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98965,-37.81601
2020,606,104234,104234,21-27 George Street EAST MELBOURNE VIC 3002,East Melbourne,Private,11,144.98936,-37.81603
2020,606,104238,104238,49 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98860,-37.81583
2020,606,104241,104241,59-61 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,3,144.98830,-37.81577
2020,606,104837,104837,1089 Hoddle Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98991,-37.81600
2020,606,104838,104838,1091 Hoddle Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98992,-37.81594
2020,606,104839,104839,1093 Hoddle Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98993,-37.81588
2020,606,108792,108792,26-28 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98825,-37.81594
2020,606,108793,108793,24 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98824,-37.81600
2020,606,108794,108794,22 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98824,-37.81605
2020,606,108796,108796,18 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98822,-37.81615
2020,606,110012,110012,56-70 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,14,144.98825,-37.81639
2020,606,110013,110013,48-54 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,3,144.98858,-37.81644
2020,606,110015,110015,12 Wellington Parade,East Melbourne,Private,3,144.98947,-37.81663
2020,606,110019,110019,2-8 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,19,144.98981,-37.81666
2020,607,104244,104244,101-103 George Street EAST MELBOURNE VIC 3002,East Melbourne,Private,7,144.98696,-37.81566
2020,607,104245,104245,105 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98683,-37.81574
2020,607,104246,104246,107-109 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,5,144.98670,-37.81572
2020,607,104247,104247,111-115 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98658,-37.81571
2020,607,104248,104248,117-119 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98646,-37.81570
2020,607,104249,104249,121 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98637,-37.81570
2020,607,104251,104251,125-127 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,3,144.98625,-37.81567
2020,607,104252,104252,129-131 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,3,144.98613,-37.81561
2020,607,104253,104253,133-135 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98602,-37.81560
2020,607,107690,107690,26-34 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,30,144.98575,-37.81550
2020,607,107691,107691,16-24 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,10,144.98571,-37.81573
2020,607,107692,107692,14 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98574,-37.81588
2020,607,107693,107693,12 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98573,-37.81596
2020,607,108729,108729,13 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98750,-37.81617
2020,607,108730,108730,15 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98751,-37.81609
2020,607,108731,108731,17 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98760,-37.81604
2020,607,108732,108732,19-27 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Private,4,144.98753,-37.81587
2020,607,108733,108733,Epworth Cliveden 29-37 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Private,3,144.98752,-37.81570
2020,607,108733,108733,Epworth Cliveden 29-37 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Private,2,144.98752,-37.81570
2020,607,109997,109997,132-142 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,4,144.98559,-37.81619
2020,607,109998,109998,122-130 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,26,144.98596,-37.81622
2020,607,109999,109999,118 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,8,144.98620,-37.81614
2020,607,110001,110001,110-112 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,16,144.98647,-37.81617
2020,607,110002,110002,98-108 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,102,144.98678,-37.81619
2020,607,110003,110003,94-96 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,16,144.98693,-37.81624
2020,607,110005,110005,84 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,2,144.98725,-37.81634
2020,607,110009,110009,78 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,2,144.98749,-37.81637
2020,607,110011,110011,74 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Private,2,144.98763,-37.81639
2020,608,104276,104276,130-134 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98610,-37.81513
2020,608,104278,104278,116-118 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98659,-37.81507
2020,608,104279,104279,108-114 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,15,144.98683,-37.81510
2020,608,104280,104280,96-106 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98709,-37.81512
2020,608,104281,104281,92-94 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98732,-37.81489
2020,608,104283,104283,88 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98739,-37.81516
2020,608,104285,104285,84 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98751,-37.81530
2020,608,104287,104287,80 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98767,-37.81532
2020,608,104288,104288,78 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98774,-37.81532
2020,608,104944,104944,67-71 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98791,-37.81461
2020,608,104945,104945,73-75 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98780,-37.81460
2020,608,104947,104947,81-83 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98758,-37.81458
2020,608,104949,104949,89 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98740,-37.81460
2020,608,104953,104953,"Unit 1, 101 Hotham Street EAST MELBOURNE VIC 3002",East Melbourne,Residential,1,144.98699,-37.81459
2020,608,104954,104954,103 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98691,-37.81465
2020,608,104955,104955,105 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98685,-37.81463
2020,608,104957,104957,111 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98664,-37.81462
2020,608,104958,104958,113-117 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,6,144.98647,-37.81460
2020,608,104959,104959,119-121 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98631,-37.81452
2020,608,107684,107684,127-143 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,21,144.98593,-37.81442
2020,608,107685,107685,62-68 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98590,-37.81459
2020,608,107686,107686,56-60 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98593,-37.81471
2020,608,107687,107687,54 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98598,-37.81480
2020,608,107688,107688,50-52 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98591,-37.81494
2020,608,107689,107689,136-148 George Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,10,144.98580,-37.81510
2020,608,108734,108734,51 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98765,-37.81515
2020,608,108735,108735,53 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98768,-37.81510
2020,608,108736,108736,55 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98768,-37.81505
2020,608,108737,108737,57 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98769,-37.81499
2020,608,108740,108740,63 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98772,-37.81482
2020,608,108741,108741,65 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98773,-37.81476
2020,608,110864,110864,"Unit 2, 101 Hotham Street EAST MELBOURNE VIC 3002",East Melbourne,Residential,2,144.98699,-37.81481
2020,608,111203,111203,East Melbourne Library 120-126 George Street EAST MELBOURNE VIC 3002,East Melbourne,Private,3,144.98638,-37.81505
2020,609,104320,104320,75-77 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,4,144.98790,-37.81350
2020,609,104321,104321,79 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98777,-37.81350
2020,609,104322,104322,81 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98763,-37.81364
2020,609,104323,104323,83-87 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98757,-37.81352
2020,609,104324,104324,91-95 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98743,-37.81350
2020,609,104326,104326,101-107 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,14,144.98713,-37.81347
2020,609,104327,104327,109-113 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98694,-37.81344
2020,609,104328,104328,115-119 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98679,-37.81343
2020,609,104329,104329,121 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98668,-37.81342
2020,609,104330,104330,123 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98660,-37.81341
2020,609,104331,104331,125 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98653,-37.81340
2020,609,104332,104332,127 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98645,-37.81339
2020,609,104333,104333,129 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98638,-37.81338
2020,609,104984,104984,120 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98630,-37.81385
2020,609,104985,104985,118 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98637,-37.81386
2020,609,104986,104986,116 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98645,-37.81387
2020,609,104987,104987,114 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98652,-37.81388
2020,609,104992,104992,92-96 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98728,-37.81395
2020,609,104994,104994,86-90 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Private,18,144.98751,-37.81398
2020,609,104995,104995,78-82 Hotham Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98769,-37.81411
2020,609,107668,107668,112 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98612,-37.81316
2020,609,107669,107669,110 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98611,-37.81322
2020,609,107670,107670,108 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98610,-37.81327
2020,609,107671,107671,106 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98609,-37.81333
2020,609,107673,107673,102 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98607,-37.81344
2020,609,107674,107674,100 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98606,-37.81349
2020,609,107675,107675,98 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98605,-37.81355
2020,609,107676,107676,96 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98604,-37.81361
2020,609,107677,107677,94 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98603,-37.81367
2020,609,107678,107678,92 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98602,-37.81373
2020,609,107679,107679,90 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98601,-37.81378
2020,609,107680,107680,88 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98600,-37.81384
2020,609,107681,107681,86 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98599,-37.81389
2020,609,107682,107682,84 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98599,-37.81395
2020,609,107683,107683,82 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98598,-37.81400
2020,609,108746,108746,99 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98789,-37.81377
2020,610,104349,104349,90 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98659,-37.81279
2020,610,104350,104350,88 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98668,-37.81280
2020,610,104351,104351,86 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98676,-37.81281
2020,610,104352,104352,84 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,3,144.98685,-37.81282
2020,610,104354,104354,76-78 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98707,-37.81284
2020,610,104355,104355,74 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98716,-37.81285
2020,610,104356,104356,72 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98724,-37.81287
2020,610,104357,104357,70 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98731,-37.81287
2020,610,104358,104358,66-68 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Private,6,144.98741,-37.81288
2020,610,104359,104359,58-64 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Private,16,144.98758,-37.81290
2020,610,104360,104360,56 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98772,-37.81290
2020,610,104361,104361,54 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98778,-37.81294
2020,610,104362,104362,50-52 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98784,-37.81303
2020,610,104363,104363,48 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98793,-37.81305
2020,610,104365,104365,42-44 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98807,-37.81307
2020,610,104507,104507,39 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98808,-37.81235
2020,610,104509,104509,43 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98794,-37.81238
2020,610,104510,104510,45 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98786,-37.81245
2020,610,104511,104511,47 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98780,-37.81244
2020,610,104512,104512,49 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98774,-37.81245
2020,610,104513,104513,51 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98769,-37.81244
2020,610,104514,104514,53-59 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,14,144.98755,-37.81242
2020,610,104515,104515,61-63 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98738,-37.81240
2020,610,104520,104520,77-79 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98693,-37.81234
2020,610,104521,104521,81 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98686,-37.81232
2020,610,104522,104522,83 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98680,-37.81233
2020,610,104523,104523,85 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98675,-37.81232
2020,610,104524,104524,87 Grey Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98667,-37.81231
2020,610,107657,107657,142 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98633,-37.81222
2020,610,107658,107658,140 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98633,-37.81226
2020,610,107659,107659,138 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98632,-37.81233
2020,610,107660,107660,136 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98631,-37.81239
2020,610,107661,107661,134 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98630,-37.81244
2020,610,107662,107662,132 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98629,-37.81249
2020,610,107663,107663,130 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98628,-37.81255
2020,610,107664,107664,126-128 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98627,-37.81262
2020,610,107665,107665,124 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98625,-37.81270
2020,610,107666,107666,118-122 Powlett Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,6,144.98624,-37.81281
2020,610,107667,107667,98-106 Gipps Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98612,-37.81291
2020,610,108753,108753,121-125 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98818,-37.81308
2020,610,108754,108754,127-135 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,11,144.98805,-37.81284
2020,610,108755,108755,137 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98810,-37.81269
2020,610,108756,108756,139 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,1,144.98811,-37.81265
2020,610,108757,108757,141 Simpson Street EAST MELBOURNE VIC 3002,East Melbourne,Residential,2,144.98812,-37.81259
